btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,coinbase_scriptsig_hex,coinbase_outputs,btc_header_hex,dvc_height,child_block_hash,child_header_hex,child_block_time,child_nbits,classification,validation_status,expected_nbits
161761,000000000000060f6e4816a68a5654dfa9e6ed37b214853dea9fbf0b55eaf649,00000000000009c4b8d4140b1c8cb0a2916d70653580c3c08bd8bf9abc0ba246,1326321846,1a0d69d7,07456c69676975730299442cfabe6d6d7c5367132a6070f6b43a06dc4d6e03a38c68eae3a085d15c806391a23ff5e87e0800000000000000,4104537ac9f10c6e783e630e00802657a38287ad044cb4b24ba26a97bbfddd465f355d242b586d59b919d015abd60e581f0689a357ffe47bd3d3730a910a1175f9dcac;76a91478bcf62fd3995681d8d6e5a714178547850d0ddc88ac;76a914be00333c4915f72ea0b2fc6a167e980cfe660af288ac;76a914649374cde08f7ab8e306ddca97890d407e756af488ac;76a9146ad47e26a21e5c5521b76eb11a3378d5528a436988ac;76a91480d9db836764688c1317808e5c62fbbcaec662e788ac;76a914258fde04346b111f0c116b89620bf6186e72aa9088ac;76a914be0445f1cb8916e2d3d8380b5d39c0eed620e54a88ac;76a914e7353105e1dd412eb473bb981b1244aa471a304088ac;76a9143213e4e884d1dfad34a563271894ed76667abcea88ac;76a914e5673d0aaa04d7ef76cac33443c4d65f1f9d3abd88ac;76a91457476a81004cc11720974879ae084209e5121df788ac;76a914ad708c092091e9541e62f84212e16a425998538b88ac;76a91479dcd42edef81cae93ca4321537fa2a431ef0e5a88ac;76a91417217c04436a5ea3f6648aa3287bde544435ac3688ac;76a9140a1f4b80a6f6709cc8539e0af61f9b2acfd803c488ac;76a91427826db76f38ceae4b1eeabbd2efc8b222d3d80f88ac;76a914cac51e198e50f78b352b7543450d4adb19a1ecb588ac;76a914e8ff106e7bc09d6a230e6c59438d601814e1062f88ac;76a914fc31f9e640ff5aa7334fdc181bc0fb342f2fce2388ac;76a9141ba5c1c3c0916014ee18f35b2c8972d974e0c2c688ac;76a91449f283b876a0952ac8a974d4e17bd1d82893929288ac;76a914260a878df095dd1d3c7107494e9e7d577814a88888ac;76a91417ad6ac1056d12cc67661a24f4b30cf989dfff3488ac;76a9149d7ec767cea1a4f3d0de81ee223d00d91555138c88ac;76a91486d38036e66911b8a2f66d22efafd62189ed2ac988ac;76a9142f9df4e19b8473b9345755e29829e801baba01ff88ac;76a91415b7c62564484644a8af02767d41a7cb1e4dc4b888ac;76a9142de17c20ad4acd2eb0a6113b16a296e91dbed2e088ac;76a914c784d5639cba9cac3ee83b8419d0df127f814dac88ac;76a914abc5ef57aae67bb72627fbb58ecac658a066283b88ac;76a914602c4f1859b751edad211a223b9a5f3976ad008588ac;76a9146e56ee785925e6b8c70af1b4891f439986b6ec5b88ac;76a914c37af1c8acd52f69c1583777007078288729bbaa88ac;76a9142dbd943fa4480987fba00463944234550a6d94d188ac;76a9149c25ab671101eddf030fc91183ec15ae7fa48e2288ac;76a9142777969c44603d882a064e693276be0b2a552b9088ac;76a9148e49dc353c3d09ddd992925066a80486ce79a5f988ac;76a914d70b855169965501963aca763799f01b110a755388ac;76a9145c75f2bda4853b40e66d73330d716f9e29fdec5488ac;76a91441612d65fddff0f2f82af01676f033ebaee9ce1d88ac;76a91467cec2520fd4a12f815f6b69601a30ba95e4e1d888ac;76a91476ea1118754fe1c7bd7e6e5a3bbf0a58bb50793e88ac;76a9146284a45230cf59afc7014972809b33fcd697feae88ac;76a9141c0320b4b7d9f4462176b099412804a75ce1b0c288ac;76a9145dc4028d9b34d6d7ead793d9c655e91401f421e488ac;76a9147ac2b007faf68d60460f26884f41630a0c84bb1f88ac;76a91471556a3df90c4bfe9e3b0dc1d17b96bef721c15088ac;76a914e2623bc4fb3cf9d65042ac3b87078257037fa81d88ac;76a9149465fdac29b5c47b99c8d17379d0fc6d99c1e4a688ac;76a914cc48bc094901e59d9f696b4d8b5c6045006bd33188ac;76a9149eb551c3924ed46408b3616242db21b7fcc7f9a288ac;76a914959ccd483cd07cb7ab9c63ae088d36833e52a29388ac,0100000046a20bbc9abfd88bc0c3803565706d91a2b08c1c0b14d4b8c409000000000000a96e4c80539e297bbf7bc3472daa135f73f69ebc94e9360e10bf97f2ec603c73b6100e4fd7690d1a7c4358b5,25699,f37080a37961ebfda018c2e0515673a7990729f9c48d39adfd6f24514ffab18b,0101040077a740e46558fbf13dec5ea8d9f02d472c619e6e0a12a468d80ed193fa078b3d74128c7a11cdf7256563b7cb41343e85d29dfbc0c0beac7add08be2d68dce0ec5b100e4f5245011b00000000,1326321755,1b014552,stale,VALID,1a0d69d7
162012,000000000000026807a77b351e969c4c9ff1b95158c013214e05c3ac09ed623c,000000000000073770b472518765a95128f2787fbf8528e81da097fca393e11a,1326468033,1a0d69d7,07456c696769757303ce27012cfabe6d6d1aaeed9309129eeb968ca72b8d7f468bd90618b82ddb2b969f0a3bb9d81c99ca0800000000000000,41049e4a51bca8c16977c0e4da32f2506acb3433729363c186aa8ca870b7fd7153d4596e0345fa81e74c13baa78b3ddcd0321b66934eea3f024b80e8ca40c7281dbaac;76a914d785df31eaf070be3482390a3a2a0fac95768f7188ac;76a914abc5ef57aae67bb72627fbb58ecac658a066283b88ac;76a914232fb83bfc9be92121c22307bccec9465ef3a0b988ac;76a914490d0a9da361f38a45d9ef454538c2573f9cf96088ac;76a9149d12f0ec7526463e4dbbbc69ea634f88ff3092a088ac;76a9140e33032cb3632eb98fc76fc45bd515a4bcda148488ac;76a9149240668e23f89d1488e5cfd7e9608a6d71177e5f88ac;76a914f1b64d8bb1c051089692a28c7ee111ac70652cd188ac;76a9142a8c470a2382d80fb56cdf60782590ff4787becd88ac;76a9145ffb72262cfd9e5e11076246c4fe51655658946188ac;76a914be0445f1cb8916e2d3d8380b5d39c0eed620e54a88ac;76a91438eb0cfbf241ce393845eaab98b03509b1a4f4c988ac;76a914f8c81175752d157e5dc99653f19baac8296da9c088ac;76a9143a09f5a89272cf58974258d3cad7bb5bbe07daa688ac;76a914e89a07616e60e04136b363461c4e359c2792c80588ac,010000001ae193a3fc97a01de82885bf7f78f22851a965875172b4703707000000000000c8c6c8a64e557f53ea6505235f7cdead7af913a281035cbdc0d022c37286dfcbc14b104fd7690d1a451f77d5,25930,94633044e08dc043aa5e8ff916b133493274c5b621558b5cf489c162ff83f00d,010104008a87b887b60350c43c59268f8e06e10320dba26ebf49a1e045045821e57a59584e570693d45f323eede818eb002a79cbaa534756050c2221f1964c0e055fed0cd549104f91f7001b00000000,1326467541,1b00f791,stale,VALID,1a0d69d7
162831,00000000000009a42ab9a6c0f245b30bae4d96052b95ee7be2288971fced6afc,0000000000000087dcd8050c8caa95e6ae0e86d0e1cccd2edcda76fb30836a95,1326942836,1a0d69d7,07456c6967697573035b3d032cfabe6d6df514d95c592f07f90b78190557aec01914524f51336aa15ad9a400e73b791e2908000000000000000f4e4f503253483b703273682f434856,410466d39b66a00bb289c6c943d38b01603b93f47012072d1b9004948006408b5675409fa300cc480fa72345a991790118ba88aca463d17ab96fca1437ef599d46aaac;76a914d4fa97df413d36a61dcb39df168a6953e60969d388ac;76a914232fb83bfc9be92121c22307bccec9465ef3a0b988ac;76a914832dccd804514d150dbf4913442b94366ec3686c88ac;76a914fc1811cedcf47da031d21d9078cf9754ed13f0f288ac;76a914d4b0aee8489dc4117c9c8cdb96343a96e17a751f88ac;76a9146692cce99ba078578ca8b50e5f8291212ba2998988ac;76a91469ccc192c7eebf7a22f3e7b33ac544b2ed8962a688ac;76a914d9700af0f5a2a717fa73d0e2a79f6991a240101988ac;76a9148fd9cd1b618d5b9873069544576bb9030fbf78a988ac;76a91407c72230d9e5f8c49e1fc8f6cb07951def37ee9888ac;76a914a7e922e491de613577d169b22edffbbacbd7538088ac;76a9149d12f0ec7526463e4dbbbc69ea634f88ff3092a088ac;76a914e8ff106e7bc09d6a230e6c59438d601814e1062f88ac;76a9140f29dc293e54b06b55a3938a40c46487d524056788ac;76a914cb3ecc087f55de91945a4136e8e0a7903dc5475688ac;76a914ba133d57275c45340df72defa1e829723dd9798788ac;76a914260a878df095dd1d3c7107494e9e7d577814a88888ac;76a914b3a90d8323696dadf9331193410db125431f3e9588ac;76a9142de17c20ad4acd2eb0a6113b16a296e91dbed2e088ac;76a914b5c68ada320b75de227925e426037659841eac0788ac;76a914d15f121295a634b9768c9afd46e9823f772b758788ac;76a9140a9fd9ab69f5d737531ebc2edb0665061779f7a588ac;76a914490d0a9da361f38a45d9ef454538c2573f9cf96088ac;76a9147d77644135406aed397d143720fc5703332a3b2f88ac;76a91453300c21c3d379f771d62639b55ded1aa2787e4788ac;76a914dce985f850dfedb5ea857cf3cb952ac094ec8c0588ac;76a914fd20d11de4663fa3bdb89098f745336dada33e6788ac;76a91417217c04436a5ea3f6648aa3287bde544435ac3688ac;76a914a73de5c60cca9a16c905ccd3c06a4a7973247e8188ac;76a91401eac7c25111e83f9eb226fe6bf8322538100bc888ac;76a9142dbd943fa4480987fba00463944234550a6d94d188ac;76a914634a731a7cac60d4009e02de89adeba55b9e7c6988ac;76a914ec2b24ac3b6025fca946b79a16b317c575266e2588ac;76a9142777969c44603d882a064e693276be0b2a552b9088ac;76a9148e49dc353c3d09ddd992925066a80486ce79a5f988ac;76a914d70b855169965501963aca763799f01b110a755388ac;76a914476e2f81fe2a2cf473bd357ad326e5ca7539cf2188ac;76a91427f4762929a384c51b16acb06e7d40e4f9199d8c88ac;76a914b13b686b91b2d728821d231944ecc303972dc11c88ac;76a914432c607e716ce918f4025ecd34e22149a52d66ac88ac;76a9149ec62d360faab0381affa6841098a286270b603d88ac;76a9140a35976d3e01376ab328163a9e18143b65f8878188ac;76a91476ea1118754fe1c7bd7e6e5a3bbf0a58bb50793e88ac;76a9142cb49a50debfbd2a567c5aa34392a57f7d8f0ab588ac;76a914db2f9af40204e79f9c2316c043df0abc2121879388ac;76a914cc48bc094901e59d9f696b4d8b5c6045006bd33188ac;76a914cac51e198e50f78b352b7543450d4adb19a1ecb588ac,01000000956a8330fb76dadc2ecdcce1d0860eaee695aa8c0c05d8dc8700000000000000cdd3c1d42c629a62a336a02d25b442a613c92e477bc26674ee7bf13aec6b1d8b748a174fd7690d1a85d5f7f4,26618,aad78ecd6cef10c85aca40914357cc81276acb66c1f1c9fa2a41490c41b847d2,0101040065ad3948bd8a97432fecfcedeb8f1ce71a6b985379876948607862caa2a56b99c6bccca8cc687ff955b64150703e7fd8eedd771d4279eff26dc38a67aad7df69ca89174fc284011b00000000,1326942666,1b0184c2,stale,VALID,1a0d69d7
163060,0000000000000b0d3300b680fe724150cc49071a71110f9b6eb94631a8d3445e,0000000000000220d0f2074e3ddc424732ff2fac8c30f1ce09974893dc55cdef,1327080810,1a0d69d7,07456c696769757303414b012cfabe6d6dd626c412764660d928a60557c4b2c7d45b37b232a4a792bbc844e34e3926f62d08000000000000000f4e4f5032534800703273682f434856,41048dfbeafb11632741650b870309a09e9c9e6e822ffe8f055937fe2e84feed6785399b8c0f43191557f6f3a7b8c9399187b35f0cacaef2b4315486e923ea681963ac;76a914272de82ed35f0b263a9c440c03b2a9cfec82ef7c88ac;76a914e89a07616e60e04136b363461c4e359c2792c80588ac;76a914232fb83bfc9be92121c22307bccec9465ef3a0b988ac;76a9140d0608df1844e1ada0ef543d41b9a5f65f8fe4c088ac;76a9147e6b2a07e51a54d8fe1f4bc6287d904e2d1cb3f088ac;76a91412dfd33ce868b93b9a2c1a3d79b9951fc2ce431588ac;76a9140e33032cb3632eb98fc76fc45bd515a4bcda148488ac;76a91405241226489c95256617a80c19bbbddbf7cef26288ac;76a914be0445f1cb8916e2d3d8380b5d39c0eed620e54a88ac;76a914b8c835af5f431a5b29f02f27f34617fab43f869d88ac;76a914462e1fc7307691769701d89ce49325ff48e0c96888ac;76a91421882a0d4375bcc0cbf90cfe3dd0c197311901f988ac;76a914ec2b24ac3b6025fca946b79a16b317c575266e2588ac;76a91457476a81004cc11720974879ae084209e5121df788ac;76a91417217c04436a5ea3f6648aa3287bde544435ac3688ac;76a914e8ff106e7bc09d6a230e6c59438d601814e1062f88ac;76a914d9700af0f5a2a717fa73d0e2a79f6991a240101988ac;76a914b7b2c010c219cf5300fc3c33d5e4e52a7a90283588ac;76a914ba133d57275c45340df72defa1e829723dd9798788ac;76a914db2f9af40204e79f9c2316c043df0abc2121879388ac;76a91415b7c62564484644a8af02767d41a7cb1e4dc4b888ac;76a9149bc7fd00183f8007edb836e54aaa43fa7093564b88ac;76a914490d0a9da361f38a45d9ef454538c2573f9cf96088ac;76a914867bc0d72ef2405a457a4077c45b14200d3d975a88ac;76a914dce985f850dfedb5ea857cf3cb952ac094ec8c0588ac;76a914fc1811cedcf47da031d21d9078cf9754ed13f0f288ac;76a9145ffb72262cfd9e5e11076246c4fe51655658946188ac;76a91465d2028ef9a711679dd0475ee8c063e03f283b9988ac;76a9146b03e21715968d76642510142bda968d5c1374d988ac;76a914832dccd804514d150dbf4913442b94366ec3686c88ac;76a9148f73f5c8bd9956e223866b4e8cfc6e7a17cadbb788ac;76a91470d54ff105025d9b22c7a96b7d325d17631fd99788ac;76a9148d6d29020f2e84e0159ebafc3106f78c12c9c1ef88ac;76a914b2606ae3ce0782268e916dc9e08eb13ba285e3b188ac;76a914432c607e716ce918f4025ecd34e22149a52d66ac88ac;76a9140a35976d3e01376ab328163a9e18143b65f8878188ac;76a9141c0320b4b7d9f4462176b099412804a75ce1b0c288ac;76a9144ff8472b4bf4482dd19dd530e8f6bae3c337241b88ac;76a9141fdb74054e824f0de4dc5c364880fc682fc8dcc188ac;76a9141f055a6a3c9dbf8857c366a6cd43a34c1f46ab7e88ac;76a9145e141e1a4346cfdcf9059a8d53e12fe73d9fc96188ac;76a914a954a14818bcfd39358dc48999cf6a973fbed1a988ac;76a9149465fdac29b5c47b99c8d17379d0fc6d99c1e4a688ac;76a914e04293dbe8a159c932d9fa3422193bd4a55501ba88ac;76a914eb51e40b5f2177d8780472f3d6754e166b96480e88ac,01000000efcd55dc93489709cef1308cac2fff324742dc3d4e07f2d02002000000000000eff84a3a5362bd055df79c8eab533e8c54c6d8fb46d2438c71b7b532dfced88b6aa5194fd7690d1a5261540f,26839,727f545b93b0930241764fbc5169a7a6ca9252077670b05b4c18b54e2fd3a056,01010400e3c3a676b26700f6207434523f2227bfc4265cacf7fa658bc8f5a2b086a4492bd9b762c72914e29d6a3a2d2f74d9584d10554bcbf4c538bab003a20975b04c1ce69f194f1f36011b00000000,1327079398,1b01361f,stale,VALID,1a0d69d7
163226,000000000000004bea0f213d7a35de50c18a865088c48d1b48fb61c5c02ec4fa,00000000000006ce4d139f5019593729287c90f7f609df80dcd1c4c13d659c2b,1327161211,1a0d69d7,07456c6967697573025f272cfabe6d6d2bda981425630396c2844863efca47fc5643db1e94e760813356ec18bd8b827308000000000000000f4e4f5032534800703273682f434856,4104b564da62393ecc445dadce9fe49686e7180db43ef0172a15e6ecc1cf8936cc9f17982db674f7c8497d1dcfe34647783a647360407d091e8c9d61325c053ed0abac;76a914a3124b940eaef5647ec4cedff4f355f1044680ad88ac;76a914be00333c4915f72ea0b2fc6a167e980cfe660af288ac;76a9147b57cfe0a1e0ad8af7858ec66625e8b6abb18b2888ac;76a91449f283b876a0952ac8a974d4e17bd1d82893929288ac;76a914f7a41345a67089da2f15840b04cdcbf03e6de93a88ac;76a914d15f121295a634b9768c9afd46e9823f772b758788ac;76a9146ad47e26a21e5c5521b76eb11a3378d5528a436988ac;76a914cedd74a429273018a836fcc9fd74d1c92563262e88ac;76a914f89644e8a778cd74c77d79060c3d2eecba75ddb588ac;76a9147f05ce804cc6bf3db216edc2986d4e6730c1933688ac;76a914a9e01ae5f2e882d018ca6c9c0b62805f419f678488ac;76a914fa12f5fb7d320bfd5c61f55db12cc2758d02a82588ac;76a9146c24516d3f3c68e4993ce348ab503a3255e34eb488ac;76a914cb33057b4c93851a5fbeb3c8e4db30576219793788ac;76a914232fb83bfc9be92121c22307bccec9465ef3a0b988ac;76a91407c72230d9e5f8c49e1fc8f6cb07951def37ee9888ac;76a9149d12f0ec7526463e4dbbbc69ea634f88ff3092a088ac;76a91421882a0d4375bcc0cbf90cfe3dd0c197311901f988ac;76a9146a483671974e73e6fde58ec88e08a2e3bbb79cad88ac;76a91475bd605cc2ee3974d54578b8af803d0a9351df4088ac;76a914d54804da3e32dffe6ca6be97291f3c76e62040a588ac;76a9141b498a462cafb9ffd0e420634f35c47cf509b87c88ac;76a914559d6989c909b59b20bf10935d052fcd63daf86e88ac;76a9142f9df4e19b8473b9345755e29829e801baba01ff88ac;76a91476149be8c761ab96b633c5e7a68bffec940de11688ac;76a914405b2acc3c986d49b57c92a7965c6174ee13eaec88ac;76a914d4fa97df413d36a61dcb39df168a6953e60969d388ac;76a914abc5ef57aae67bb72627fbb58ecac658a066283b88ac;76a914fd411f1b093ee9464a07155dc40f6fecfcb7a65688ac;76a914f8159668b1e026c4390e39567c6805b3669643cf88ac;76a914e7093805e2b766448dabe64d639b6e0118611aae88ac;76a914c8e9eac50f100e2782ed0ca2315c061acd229e1888ac;76a914f1b64d8bb1c051089692a28c7ee111ac70652cd188ac;76a914c37af1c8acd52f69c1583777007078288729bbaa88ac;76a9144b91bf67e11a5d9b8d0c7f30f0cd1c39994c803d88ac;76a9140d37f0f7edeae22e7ab7524db57b3885c0a1844f88ac;76a9142777969c44603d882a064e693276be0b2a552b9088ac;76a9148e49dc353c3d09ddd992925066a80486ce79a5f988ac;76a914d70b855169965501963aca763799f01b110a755388ac;76a914b2a932169f84f59bc0f8430ff3fe512a0c5556d488ac;76a914012eebc0d3353bbd8b7982fded3d9790f2f42bd688ac;76a91476ea1118754fe1c7bd7e6e5a3bbf0a58bb50793e88ac;76a914a0824ac2c44bb2291357f37fc2a3fc5fc3d047a088ac;76a9144ff8472b4bf4482dd19dd530e8f6bae3c337241b88ac;76a9147ac2b007faf68d60460f26884f41630a0c84bb1f88ac;76a9145acc17baa7814a453b8de815585958085ceeea5f88ac;76a914e6e55e2991742ece883b5dc084efc46552e9378588ac;76a91485f62c1b8e6632e0febc9f80bcc5e04e5bfa026988ac;76a914cc48bc094901e59d9f696b4d8b5c6045006bd33188ac,010000002b9c653dc1c4d1dc80df09f6f7907c2829375919509f134dce06000000000000f4d9e6ad46d7ef391b0a4b90f4cc491040060d29043a9c8d5c8a198add5cbed17bdf1a4fd7690d1a3f5aedce,26937,70d7c3cb0101cccfa5ee184d13306d535226cae62eac4688af88a962630e8b07,0101040031e1c4a72098ad4d5d57715146852f7924675232c4a0066a09c40e59a05e69ea610278b0067f5f39a6f5de121667a887113d921518443fc131a42b9ede6c38ecbbde1a4f117c011b00000000,1327161019,1b017c11,stale,VALID,1a0d69d7
163462,00000000000002c39239b7c3b107f4e9142f568bb9d237391c7744b53c2f8525,00000000000002a4759a7e4a3cdfd281f2724b04dd77da25d039889f349ab763,1327298440,1a0cd43f,07456c696769757302880d2cfabe6d6d2b076b953834bb747d1caf3b821790d9bf2dfcc94994dac6d0c26603ec6976b008000000000000000f4e4f5032534800703273682f434856,41044ec28af7bf4e66c170f7b799b6bdaf426f1aa5f8a857ff7be31a844f617c210a35c1a812664cfae3c7c2b99a2b3ce027afbe50da5278cd462e9c6c068533bcb1ac,0100000063b79a349f8839d025da77dd044b72f281d2df3c4a7e9a75a4020000000000002bc230167d5ec9f25ef51dc1cb5154b30c5215323b6b3ca9bbfe6a85dcaf400388f71c4f3fd40c1a4b6b3e3c,27178,5f57cbd5b1244a096e404e2ff9bcfe91c3e980d48f2a438d57be9e7fdf4d9e24,01010400ae95fc861dc3a4bbe61a294402533ad75d1aff22113884680bdf2c0526ce38d9bbac2583e0de216b009853b815115f8bdd40a4e0668ea218af76318b6a2fe5a0c9f61c4f3337011b00000000,1327298249,1b013733,stale,VALID,1a0cd43f
164032,000000000000031b86a32d857b1cfa41cfe6e18ede8fc667739a48a33edd9bba,00000000000003681f58b2c595c682e891470897eb0f394f133569792454d66f,1327638446,1a0cd43f,00456c6967697573004f2227ad0a85fabe6d6da02b7212b0ad2c51979653489c335cbed4e8b99da06860f54b4a037085f919540800000000000000004e4f5032534800703273682f43485600,76a9144cca3bb1f64401d292fe2f90e6d568780b3e17fe88ac;76a914fa12f5fb7d320bfd5c61f55db12cc2758d02a82588ac;76a914175921ee734bff7ac37880ac5a3b90b77401e1dd88ac;76a91456e7c36968114af0393dda6b404ba897d97bd0aa88ac;76a914612c126a1840253df9998e762036deb08209cea788ac;76a914833baf3424cc944ea343edffc96139716694af1888ac;76a91482320c828b544b8cebaea0e84c9a594f3704651d88ac;76a914e78627375e2d9e8d61772283b525de1c24965b7588ac;76a914ba133d57275c45340df72defa1e829723dd9798788ac;76a914f54d374d9d3fd0082889c8db062c80e482572b4888ac;76a914ce725887fa245bb204539b6b588ba3525f40ae4b88ac;76a914e7093805e2b766448dabe64d639b6e0118611aae88ac;76a914f39580c298ea1673d629aa9b569e17332959d3d788ac;76a91411ac6255b7d51df0d707df0546e6274ebc1e55d288ac;76a9142e451f91e9f756bb77a8a4c19b89106a72d56e2888ac;76a9141e871138c9fb861f832b0be41a4e402233d81c1e88ac;76a914ffd6e9827d705bc36b4746e4d4cc6365ca60d3af88ac;76a91443f5f79a3b2c806235db2d9fac59b88b40dac49e88ac;76a914c3dd52845bfba22107c21501138a0c8b04a0347588ac;76a9144b8dd99194ae1887826edce17d0998875c89c81b88ac;76a9145ffb72262cfd9e5e11076246c4fe51655658946188ac;76a914037e2f7584b016c53d3ee9728458ac4b265bbd1788ac;76a914ea4c73185fb4c779ab4d869a55863102f19d567a88ac;76a914a954a14818bcfd39358dc48999cf6a973fbed1a988ac;76a91488318312130117d09acb1b8cb5a0c409cb8bf0c388ac;76a914b8ce3757dc532f40ed2d40fc92d008f0f0a8a27588ac;76a914d225030e127be48532677cb075a21584e421a40188ac;76a9145399c3093d31e4b0af4be1215d59b857b861ad5d88ac,010000006fd65424796935134f390feb97084791e882c695c5b2581f6803000000000000c01b0ed154840fdfd6b38e571cf764be6b5dcfcdbde2bb3e368530f894d1f2cfae27224f3fd40c1a047e60d6,27661,3c0ce5cbd16c783190544e2ae22f276128a9283aae27b6958325a13698561d8a,01010400d7251f83c7c6f9d07d92668297c26779f27fb62c8a64fddafd59afda1cb9490f4b6f8ef66b88009dd9c2d835ddcb5b5154eb816595cf5b9a02bbcb817f4a60d62f26224fd3bd011b00000000,1327638063,1b01bdd3,stale,VALID,1a0cd43f
164147,00000000000001ed4ce670fcce22309805dcfa6b6166e036d5f201cfee026854,00000000000009a627f5968068b2da7cedbbb1d166cf172cbbb1898a3b78de59,1327709383,1a0cd43f,00456c6967697573004f233cba0336fabe6d6de9d02f4a94065e929db2b8f379c2ef7bf7dd3b9dd9c10c8b49ae0621224526680800000000000000004e4f5032534800703273682f43485600,76a9142838ae835c52722010adf4452eb5d7d1e6d9040088ac;76a914a3124b940eaef5647ec4cedff4f355f1044680ad88ac;76a9146df4d16e43f3f727f1968c3c09f1bfbba46fc5d288ac;76a9140ca870e016dff04bc37436a79605d9afa265055e88ac;76a914d15f121295a634b9768c9afd46e9823f772b758788ac;76a914ce78709ffffb5746849c6324743ff14095f55d6d88ac;76a91480d9db836764688c1317808e5c62fbbcaec662e788ac;76a914e7353105e1dd412eb473bb981b1244aa471a304088ac;76a9143213e4e884d1dfad34a563271894ed76667abcea88ac;76a91427f4762929a384c51b16acb06e7d40e4f9199d8c88ac;76a914e585e43722bd736c312d9df99d6c586021ba6ddb88ac;76a9143a09f5a89272cf58974258d3cad7bb5bbe07daa688ac;76a91415b7c62564484644a8af02767d41a7cb1e4dc4b888ac;76a9147de940f91c3b526d77d8f7589f11172ef47286a488ac;76a914833baf3424cc944ea343edffc96139716694af1888ac;76a914cb3ecc087f55de91945a4136e8e0a7903dc5475688ac;76a914d549d339550e3071411206e77c8fe4e54c982be288ac;76a914538ac595329454920b7fe3df3a25f431255fbad988ac;76a9141b498a462cafb9ffd0e420634f35c47cf509b87c88ac;76a914f54d374d9d3fd0082889c8db062c80e482572b4888ac;76a9142f9df4e19b8473b9345755e29829e801baba01ff88ac;76a9146692cce99ba078578ca8b50e5f8291212ba2998988ac;76a914c7ca973a8d09f191b058ac4428a5fd46c09d39d588ac;76a914b3a90d8323696dadf9331193410db125431f3e9588ac;76a9149bc7fd00183f8007edb836e54aaa43fa7093564b88ac;76a914d4fa97df413d36a61dcb39df168a6953e60969d388ac;76a91469ccc192c7eebf7a22f3e7b33ac544b2ed8962a688ac;76a914c784d5639cba9cac3ee83b8419d0df127f814dac88ac;76a914fd411f1b093ee9464a07155dc40f6fecfcb7a65688ac;76a9147d77644135406aed397d143720fc5703332a3b2f88ac;76a914a535ed3657878e267eab5cc75f0cc530aed6713088ac;76a9145ffb72262cfd9e5e11076246c4fe51655658946188ac;76a9148f73f5c8bd9956e223866b4e8cfc6e7a17cadbb788ac;76a914cd5813b9e4b38eae5c99eeabd76d09d346bd9c2688ac;76a9146ad47e26a21e5c5521b76eb11a3378d5528a436988ac;76a9148e49dc353c3d09ddd992925066a80486ce79a5f988ac;76a914d70b855169965501963aca763799f01b110a755388ac;76a914ceaf6e741dbf3f22a8abe938b1ebae0632dff16a88ac;76a914b44ff1af7c613f6d2af30b5e31114345c783e3c388ac;76a914012eebc0d3353bbd8b7982fded3d9790f2f42bd688ac;76a91476ea1118754fe1c7bd7e6e5a3bbf0a58bb50793e88ac;76a914a0824ac2c44bb2291357f37fc2a3fc5fc3d047a088ac;76a9148eafb1970e427d4d6ebb213b737b7dcdc96791e988ac;76a914520d85cd9ebd9e5fb0c907cb54123adf9973249488ac;76a9145dc4028d9b34d6d7ead793d9c655e91401f421e488ac;76a914bdc8359f2f3ae6444354c8020536bac4538e882088ac;76a9142cb49a50debfbd2a567c5aa34392a57f7d8f0ab588ac;76a914ffd6e9827d705bc36b4746e4d4cc6365ca60d3af88ac;76a914cc48bc094901e59d9f696b4d8b5c6045006bd33188ac;76a914fb88abad80357042f0d834105a0c96e558270da388ac;76a9141fed5b3bffd76ecc742257286befccf4a561ac6788ac;76a9149eb551c3924ed46408b3616242db21b7fcc7f9a288ac;76a914037e2f7584b016c53d3ee9728458ac4b265bbd1788ac;76a9145399c3093d31e4b0af4be1215d59b857b861ad5d88ac,0100000059de783b8a89b1bb2c17cf66d1b1bbed7cdab2688096f527a6090000000000000f862c3fe03463df441d41cca8f881d24a7289c9d017aad090b6a3e5c279849dc73c234f3fd40c1afc39b88d,27788,610632eaead882ffe742ac03a4411a1ab962c78ffe9e107cd71cebfb23d996a6,010104006e7b8a7e9b1e243dcd406b882de8a7c5d4ac9d31bf7801be2fb51fde991b9fdb078b5db07d9debbf92c6d7acb85d3f79120108cb1d84307e8d700996e3cb8ee7c93b234f175b011b00000000,1327709129,1b015b17,stale,VALID,1a0cd43f
