btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,coinbase_scriptsig_hex,coinbase_outputs,btc_header_hex,groupcoin_height,child_block_hash,child_header_hex,child_block_time,child_nbits,classification,validation_status,expected_nbits
288064,00000000000000013b382f4dbe4aa4284de70311467860ab31245223856ac159,000000000000000018ec387a7e79fbacdf875382b4ed1574a4630ef357e8509b,1393488320,19015f53,03406504e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d437b4a48724d8a0ec281daa5f0cb33732d47190acac4e44179641bb40304fc2d0800000000000000fde712b900007c184d696e6564206279206632706f6f6c79636a756e,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,020000009b50e857f30e63a47415edb4825387dfacfb797e7a38ec1800000000000000005fe1b87c511b3ef96e6098f3de4637b2473ebf9c30af77e7e21703b0d5030af0c0f10e53535f0119e2a4c2a0,118840,73883142c8f147e6a209493d0d89ed28d75ebc02ea2d9d12f25414abcbf4ad74,0101050062cdcd9e6f2a1874a2957598fbcec8fa6caf1abfa5136b2d16af79d045fe94db78870bd04db2096085f66b690bb3df0ca7f95a789482d8e877fd2702fae25b5c8cf10e5384240a1900000000,1393488268,190a2484,stale,VALID,19015f53
290000,0000000000000000e2c6f3b07de737386c0692c58b5ee1c3620cd121607fb736,0000000000000000417e85b03b5c8e973ccf3c88359512b43d22c49501041eb6,1394526503,19012026,03d06c04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6db65b9ae6284e06258bd1f074839bae51480f9e0bb998c03c53e60e1d27ec1dd70800000000000000d81c9519fc7e00004d696e6564206279206a7477616b,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000b61e040195c4223db4129535883ccf3c978e5c3bb0857e410000000000000000f2e21ee604317e1585499e48ffc92fdc0ff3792247b60b1db45ba599a4c299a427c91e5326200119608fe147,120575,cb6af377d71a30eea1252ef328f7a16860e4fbe89579fefc87d75e1994892e14,01010500c85dde092be08b860ceb74307509ba694e97ce2a6e28250b4ca1996e377a63b9da241ae4379227b268f16b837d82f2bd0fde028d746e207881141ba23562d246d3c71e5318ab081900000000,1394526163,1908ab18,stale,VALID,19012026
292405,0000000000000000d7601b93cbeffd1d6e39da19e8234bb4ed8f4502c8d81cf7,000000000000000070eb5fc12e30608c63213e9edb025e0deef07b99c7e52d78,1395751914,1900db99,03357604e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d527b84707fbe6b81f77d466b3bdeca8250c1d6230a197c599da48527836268da0800000000000000fd42ae4a1d1a00004d696e656420627920746d64626b69,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000782de5c7997bf0ee0d5e02db9e3e21638c60302ec15feb7000000000000000002ab62d7de91e4144c6f94c10c507cc37c0b33dbfa6bcc2013231d0f81efeec82ea7b315399db0019a8557af2,122623,eb415e37fa763385d24efcb81b7e9209645129c58dac5d8f14ecb788291486c7,010105006fbfcb7cc74b7ed23395bf53b7f5da048f90a0baa93a28bfa26179e8922575d737868e2427c456e13a979e88ddc80c6c8e78844736c8413167a6611d715fbf69a87a31539465051900000000,1395751592,19056594,stale,VALID,1900db99
293684,00000000000000004e086956d305d0f22f1cfbd97cc5953792421d088231f442,0000000000000000749c9230cdca5ffe37cfae6500b69bb88f72698ee9180665,1396416333,1900db99,03347b04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d10786ca2e730352bdf9ee238e4d34957101bbd29a3c29c8be26f491bd72848d50800000000000000baaf5cf5074300004d696e6564206279207a68616e677869616e6675,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000650618e98e69728fb89bb60065aecf37fe5fcacd30929c74000000000000000037919d294dad6822686fe647392e9c8f30c3b5aaf9b0fce160b7b3a0bb77403e4d9f3b5399db00196c69b98e,123746,6a3cd27e14b9463f385248f7975008b13a104b471631a967cbf86f62ac1dd674,01010500b27f988883eca51322252d419abf660e71d311ff58e2febc50d1e325ed58da28e16202440a8907558b9401716774274a4d304f6a880fb02aab89c1182f1bf3c4ad9a3b5358b8041900000000,1396415149,1904b858,stale,VALID,1900db99
294003,00000000000000002d968f98996f40b11db1b2409be709b332fb3c08bd48028f,0000000000000000af3e9d9855420044791e5c7255a3fe88d3d05c1f47cc6f00,1396548352,1900db99,03737c04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d8ea9f4e12791ad99dcf46c3c46ae0c386cad3277d623afdf29373183e313f6660800000000000000bdeda6a63eac01004d696e65642062792061646d696e6c746331,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000006fcc471f5cd0d388fea355725c1e7944004255989d3eaf00000000000000008770e1529056b22ee0080df02b919ae01f2befa804f93b2090353c61b8ce4e0d00a33d5399db00194c13dfd5,123970,af0c605c45e484a5bba60d16f84f58bb1a321a1e6385631f71c17a7434b0bb07,010105004b4f27750ada85348d082f0bce650bfb6d1642d25a792ea0d69c614c766047bf25e223ee55010f1f693ace957f237651150a8a1768fe43e4cd1b5e69303c512ab1a13d539e6f041900000000,1396548017,19046f9e,stale,VALID,1900db99
294275,00000000000000007c6f67a470de29ce2a93928b426d5ff1dec96d66706b3be4,00000000000000006ef2a627744c70cd80639c6a49f8462f9ae079d910a6b800,1396664281,1900db99,03837d04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6da981d13cfb32a5db42bd467e12d3014027904534995db24ee7da5c48af914b9b08000000000000009fdf2da88a3000004d696e6564206279206368656e6771696e6766656e67,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,0200000000b8a610d979e09a2f46f8496a9c6380cd704c7427a6f26e00000000000000002d83da30103435a9bc08b06023954bd926d71f44362203ab5ade15524bd9f44ad9673f5399db0019e22ef14c,124151,f19077dec868c4293a769aa25574bb81848ad5a29d77c2aaab7d98893481b1cf,010105002c90f5b4642e5d0639d4adaa48d23eed96e8ee552a62d4e30be23ffc8d6af44a4aae1d1a1432ed0040400cfbd035e4bd23ba74110cbb2cdea389c2fd52d8fc6619673f5377e2041900000000,1396664089,1904e277,stale,VALID,1900db99
294674,0000000000000000a2cc5b9427289b9f1b6aad41d6ede145c20300412d04d073,000000000000000033fa72bfcc8885373411273cade2764817be4e777d0b4e75,1396894888,1900b3aa,03127f04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6df5f16fe32d7dbf67d8daf0e84f1e7e388c0115e9d239acc352a32a97d685c6f30800000000000000adc0eab31e7c00004d696e65642062792064616a696c6169636169,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000754e0b7d774ebe174876e2ad3c271134378588ccbf72fa330000000000000000505c77cf39dd4a3a2154265a19c62dea01ec48d587f91b351cfb7f475a90501ea8ec4253aab30019e4a71525,124515,49ee3fe5f78d0257368ecc0d4c3197f4e0607a583f912a8a0310d3b322f843bb,010105006cda53e18190f1c7793a997de5f70fede061e092add99f5336ba3db2a3a499abb1d393e33e6c126b1854eac45cc3deb5816ff1287c02e9f7059c4a40414d0530b9e74253d79b041900000000,1396893625,19049bd7,stale,VALID,1900b3aa
295112,00000000000000000adcc73e8c62f817aa7b896ff21d48c36fd529701b741d5b,00000000000000001b1f0b0dc2bc0229f23880af06a12a1ae5224fec7cd753eb,1397134223,1900b3aa,03c88004e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d420696ed3833735e48311e7b419afbf82ded51b74d6152ee63a110e3b36d6d880800000000000000a4e1d6db0000503d4d696e6564206279206d6179616f67756f,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000eb53d77cec4f22e51a2aa106af8038f22902bcc20d0b1f1b0000000000000000c8a8f8cfa076334775b10a602b72e2534d817466c82fa82d19cb6a83e479c5498f934653aab3001989ddfe89,124930,bd85cfc5bd0689becbb6bfa02585fc4b9cd8d38a78ee6b8ec4e46e2c5cbe0106,0101050088ad8199da28eb63f9decd594182ec9c34cdf793f014c20892a08bd113e9b6ab2d98d69cc91ec8569182fbb9fe258cf1039855d03ea3ae773fbdf2319963416c1192465309de041900000000,1397133841,1904de09,stale,VALID,1900b3aa
295817,00000000000000002c3cddfe33230124c930bdd880bb7b8095bdfa9ae87d29b9,0000000000000000846ccf5dc639fa948220447765b7ef20859fef6149ec5d31,1397488730,1900b3aa,03898304e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d945dd212dde01c8c9dfdb1108c3ad9ca6316c3f16a8c1350e796f0dd2267d52e08000000000000002036bb14f16105004d696e65642062792068616f6c696b75616e676a69,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000315dec4961ef9f8520efb7657744208294fa39c65dcf6c84000000000000000012170eea067b53c9b15d1fd811aad1f87de1d2e1d21b0b6d1ffbf03893b6ad605afc4b53aab3001945966199,125513,435c7190ffb5264118e1d96ff0b5b3603a906ff24774c1bb7f7b705d6392d26e,010105000e9ab785d7b52e1f0bdc5858c14428410759126bedb8285ec09282ad4e66d4a1c5ad770a6be2ca6d24f5dbada25f5d61f7bc4d8195dfa23d52b62d06b1ff5a2aa2f94b53b6ef031900000000,1397488034,1903efb6,stale,VALID,1900b3aa
297295,00000000000000000e83c18d7d7d26761e66186c763fd908d6f70155cf32eb49,00000000000000009a24efb01826bcdc976e9745a7859eb692fd3646b271ccbd,1398249892,19009d8c,034f8904e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d24ec607d4ffec698aaab35a10f7537f8f7414cd9629376a8b425ab3e90637829080000000000000065820bdfa3f206004d696e6564206279207a68616e6777616e7a69,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000bdcc71b24636fd92b69e85a745976e97dcbc2618b0ef249a00000000000000006ba6b50bc1447358d3fa95431f25944fa7a7ea94110d399a77adeff8ff15f69ba49957538c9d0019bc1b5fbd,126770,e2876d1cc3b42fe0ec0075b3899fdffa001c11c7a31ef9d3cae152e0f5635379,01010500b08691d59935b09f84e195742df9dc952ecba9ef3aeaa5a59d009f5bbe8aefa08306d53cc7651eb80a80d5d36ba4b29669fd2388ae4f2c0df355b784230b86d6e59557532c3e041900000000,1398248933,19043e2c,stale,VALID,19009d8c
297469,00000000000000001bb1e7050f0a7c3285a13367b155792f5ded9763e7b8045a,0000000000000000721c64bbd8e457061f0e28da050351c43a9a6568a3c7570b,1398339578,19009d8c,03fd8904e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6df17fb1532a7df51ff06418b2d1a821625b7c8c2c393a5bd2388a6420c5700eb10800000000000000dc6c7c30fc2600004d696e6564206279206a69616e67333738,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,020000000b57c7a368659a3ac4510305da280e1f0657e4d8bb641c7200000000000000004ae8eb0e35358ef74ffbf912937aeb221f99c9339fe9813541ca7713c181aadefaf758538c9d0019b01a6a5c,126926,a9a55cf723a0ea164941938671f731cc3bee9a5617869fe93f3dec26f4742575,010105001023b0161ccd6bb59b23c115c14a872b95d51370a26fe9cb74fa840e63e452dbea4afe7e53cefd95b7c7f29dc570b7165c92505a87d116635e7570bd632659d453f75853e5c2031900000000,1398339411,1903c2e5,stale,VALID,19009d8c
298036,0000000000000000953037bbfd2ad63cbe1c08c957f530aea03016b695cba8a6,00000000000000008043230e6ab6adb8a04e0f0765689bedc65876aac996b0b2,1398634395,19009d8c,03348c04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6df45b5a7ec02195728d0787b4a38bd274a76c25f891c9faf0bf218c2b2c0d51e51000000000000000be0ab35bf54001004d696e6564206279206c686872,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000b2b096c9aa7658c6ed9b6865070f4ea0b8adb66a0e2343800000000000000000508acab7f7c2044f09a305b340bf331e38b856f5dd92c56bf01ce2a77f7a22c49b775d538c9d0019d2b25465,127422,17d4c4fb3fcde04286faf8d4b3ff097086180fa1fd569824eca096701872e835,010105006dab6db43e12953657b9d08a15dd944de458bb285b275e8b9ea5d642dcad2d209458274bf9d4132d0319f09507c9f9f44a5db9052b75401fd67a1e04a554dde739715d53ca09041900000000,1398632761,190409ca,stale,VALID,19009d8c
299334,00000000000000001f64a823735f212b3d8d09740d1a4b8b82531ac04b416f0f,000000000000000024494238068cd2539c35f7103327dc561ed04727294c1a53,1399366059,1900896c,03469104e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d46cedf433e045b93072be00bf465e4959e275bb3c45e24971bb5b00986ce1277100000000000000062f422a0739e00004d696e656420627920686d71686d71686d71,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000531a4c292747d01e56dc273310f7359c53d28c063842492400000000000000000473e80335ec32881f00756d0faa30e10070a3b198ca8bb720fb32e35d528a92aba168536c89001948914957,128619,ff6fccd49ec745d058561e78e0a97c71d75143332c30bb6f97df6453c356b87a,010105001c1ea9d2c4135f82c0b558400fc2128eb15176dafb465bb7751a530a5570dc097402a3631e4854f55049935a9601c5d5eb094715a5623f708cc1fe9850e272b171a068539560031900000000,1399365745,19036095,stale,VALID,1900896c
299426,00000000000000002dc88dbbefaa1dd6a0f195bfd8a97bff0fe10e66d2518638,0000000000000000278d885bedea24d1a7b3aba44b4682db7f48346b57e5dadd,1399401260,1900896c,03a29104e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6dbe16cb37dcc1e50352ef4481f52cbe3816f7756aeb4457fb55f7bcf0786e8fc01000000000000000a2c44b85d61c01004d696e6564206279207171343032323433393830,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000dddae5576b34487fdb82464ba4abb3a7d124eaed5b888d270000000000000000f577d8eca915e31e325a4503fe6ba1c20c43ad760a048f0c522e2a9db6a3a0a72c2b69536c890019d5323649,128676,ac07dcec2a9a2c264b32fc066389585fe300655d0311fe48817c0cb9c239411e,0101050074c40142e2e91d541b2c4ea52af26aa173a8a069ffa5c1f2b8c3399f7d59d5ecf3399303f7529f5592dca2c8405df855cba756827ca2c162c4dc64896b536c29d12669539560031900000000,1399400145,19036095,stale,VALID,1900896c
300518,00000000000000001449094123442064af9fb3ea9a2c5958416da95ca1ef5c7c,0000000000000000019e25a13c7517a25279839849485f138122e71411646869,1399976019,187c3053,03e69504e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6db13404ae476f7bb8b244d84b63013517e2882953cb880eebb962ddd822d16db41000000000000000af6b9244dfa900004d696e6564206279207a7778353531373433353031,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,020000006968641114e72281135f484998837952a217753ca1259e010000000000000000f2bc60228c11fc4816d855c06a84f119c1863dde28de805593447bc725dde16853f0715353307c1874cd5172,129620,c6e909af1f1165444de5d21c6ed9a9978a24716456229c398561693be6e48fb5,010105003aee5bb5640aead7c86394192c1637ee5311eec259058cdd9b523f4248810d107be3380f784a05921823264fc460e97c4a36d7b793eee355bc874efdf7e8580782ed71536377031900000000,1399975298,19037763,stale,VALID,187c3053
301337,000000000000000038f5f0e13b2c3308d82132cca6815e525caf54134036767b,00000000000000005dbd70ad33173a3e3c280a204dce819a4201790318ecc88f,1400395561,187c3053,03199904e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6dbd7364ca3288669d8498d3249a75fe1963d1e9854cb858ab0d41e1634ef371dd100000000000000048520240620600004d696e6564206279206c777a3938383836,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,020000008fc8ec18037901429a81ce4d200a283c3e3a1733ad70bd5d0000000000000000d63667591ceda1cc588cacbd5a544881af66cbb7c7596cd7d9403a391029aa8d2957785353307c188f2f5806,130303,513cf961484636a19467c3c2990af6b7c2ce6da2802709630701a88c09008def,010105008a4178521f4445557f47c66163fdb0d82cc40923809036d2bbee50aba267b7f8acdca20ca400e9305727a45f2dfa04570900ff4e6424732d6e97418cca1b52e83b5678536301041900000000,1400395323,19040163,stale,VALID,187c3053
302038,00000000000000001d629af772354236bff162ec744d6905fb99b7621ece3123,0000000000000000144e023062f0f1f9e908475e3fc7c65976f3d244a21c516e,1400745899,187c3053,03d69b04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d9bd1fd838b8c563519e374c61f3fa0dac1297ff7b6f3f4afb8ce92947f55877710000000000000008fc68903e0df02004d696e656420627920766963746f7277616e67,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,020000006e511ca244d2f37659c6c73f5e4708e9f9f1f06230024e1400000000000000009bbe450bf95c1deb933c37152e1aefc0f63db9b88d933259fdb921eaab39b973abaf7d5353307c1842761ec5,130906,ddc99ba86bed491f405aa6ea5986faf31e50ad3625e371e572bf0e61443d3cf0,01010500a8c3c2bc4052706729e95ef72e5bd22e47e55edc5378c16dce3699a4943b87d2f4ee688d4ce9d97f9f42da880c57337724747db4f3068d6bfbb00843a75174c18aae7d536a10031900000000,1400745610,1903106a,stale,VALID,187c3053
302478,000000000000000060bf719adc4dd47a364e03348dedc3b53831e4fdc9df6986,00000000000000003715d197feb219c10e852265ad2d15d4b1aa74d7a15fc9d6,1400980795,18692842,038e9d04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d3313fffd79ea1cb9ed959083c406e918a7e975ba24274d55a6ab5900fbd9a428100000000000000049d77b41800e01004d696e656420627920747a6c756b65,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000d6c95fa1d774aab1d4152dad6522850ec119b2fe97d115370000000000000000b88bcb24ed3a171d90cc64ae6b66a76d7cd4a35379c4f796a973580fdb23295b3b45815342286918216e6b49,131301,222fc2e6fc43b8c93f6e8902f5e70eb4fe4c067a5e9ce4d91e45501ade63908e,010105003c0d75157343e4164c406c5f584a8ba99ce9315a461184d0616c229d231712e3084193d35918f0fffcd6a47cb661d2e94c20f9ba1304ef2a6bdf5269ab0578061e4281539fed021900000000,1400979998,1902ed9f,stale,VALID,18692842
302550,000000000000000003e81411059d48dffac2ce17b1c78982aecabe4b6a113cdb,000000000000000023a116ce986b64ffc4bf9a205a55143d51119d3958df05d6,1401018292,18692842,03d69d04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6df2a22eab739e3312efd989a08f6ed47e0d9e2291434c19326a017697471ed8061000000000000000c2c3656b460d00004d696e656420627920796e616e6731323032,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,02000000d605df58399d11513d14555a209abfc4ff646b98ce16a1230000000000000000af27b8a5e8da67df14d8a575531f72b0d3e0b4c577e5434a16c4e5fd0d1153a0b4d7815342286918505667c2,131354,b3cd7ee9c67ae0e022aa68e0236876fca84c8a092a0443624eb26460f1cfd1d1,0101050056f878b4db82598b65e37f349222f71eddf33d733475ddcb9c7907a93aedd6e9c21c901e16e7af7dd34dac97190eea5f3c43278d9081960d3686c07dda100b5524d48153b9ce021900000000,1401017380,1902ceb9,stale,VALID,18692842
312238,00000000000000001c0176302d6479bf444f4e0e606b00e0e940daa14b2e802a,00000000000000002adfcbdd30601665ddd1d65da418490ea03adf51a1f85fd9,1406189165,183f6be6,03aec304534f434bebdd1000b175c9d7522cfabe6d6dba1b3c72fca97352b4001b2f39b7592481375756af204a64b39a1a62b9cafb2508000000000000002f6d6d706f6f6c,1HJcq13mRFS69bsA367Z1tRP9BgCA3cZNk;1KVhSjYVhCngcz6Zip7LS1nqaZSEjkUFtD;187osbbyombNZm71FCnafAQLBq3mzMF4H4,02000000d95ff8a151df3aa00e4918a45dd6d1dd65166030ddcbdf2a00000000000000005b35f5742bd64e40d0fe9adeee6531e4158b64db6cf76a138c9ab70244ae700c6dbed053e66b3f18d2f81357,131681,a5665a6773aae7736ed9bf2e8981f8d0aeadf851ba0d3668c92402108aee3dd3,010105005bff90ef9fc7c84d4605e21c3c4ee4f7bbf4e08699fbdd9247c7da27215173be64910eb1d544599c38c4b4c89d38c552aa38521c8efe58bf21abfe67ffee47f9169fd05390eb2c1900000000,1406181142,192ceb90,stale,VALID,183f6be6
