btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,coinbase_scriptsig_hex,coinbase_outputs,btc_header_hex,nmc_height,classification,validation_status,expected_nbits,btc_bip34_height,btc_parent_height,nbits_match,post_bch_fork
191307,00000000000008d0e8d48ad4668d3bce7f5486cd344c0fc945f7590500bd8c2a,00000000000001d4c98f5590c40cb8205ef59928384e421aeb05c1895f203b64,1343548690,1a08fd2e,0e00456c6967697573005014ed0f14fabe6d6d50d00c03321ae68451bb6c8b783eafb4d0296ea4710840d9e8732f5234e6ec6e0800000000000000002f503253482f00,NGYvpa2NmgQ8xJ4ZYDd6dDGesNAZ5A1uwv;N3FV2dL5beE621ex32rKfoWkp5Z1FaP5NF;NDy8s6XPKCVJCag8jUQffHAyZne49v6uzL;NFfRKMsnSB5pHn8UkpM7cz7Hg8A8SYCSM5;N5Gx7ELsWgDkmsMeKvsZyNTUGNxaAzwZco;N7SH7WJYYkfGKnnM2M12TBRiWZm4Dfj4BR;N4nzW9roCwYPbwRQXk9F5HZxxohzgsYvHZ;N2voJUpRSzPVy5uYV4Ud4vyS68VJR7Hdx3;NJaz5gBiiezDM7FGvL4LT9RTCg1q96v72g;N9dMjrW8Z7LdMgQCmRmmbGdGafWFCdNWUe;N1Pz3As6LYLtU2vV7bxhyPR3MSrz3hceWH;N7XUpYpvLBC1txZWckKFyqNncPiNMffPng;MwHVV2q3sJCFgcXxrqhyNQvSQdTw4AspLT;N4aKizaNHaHjFyJ7bE3nRW9Aui3AynGPBz;NEnUmu1sgnRiwPfbh5r2PBgM7LJkUxV2PJ;ND5wFanxCfgaPYaHs5b7irrC2W1Bg77xT4;N52SXavvsffUxzdXC8kjYf9M6mnwkS8fxF;MzT1Y7k6DQSeYrFdYhcAbAfLGx4WemVqaE;MyJSj3jmTNn2EayCa9fHFjmnwnzWvJB4hn;Mymj3iGXzFSW3BGyGfjGrUScjpSCz3fejc;N8Xyb2dER8zPMWJtZGrsYJiAZe42ZnFKLi;MzB3pGfzJZ5JYc4LgVgRdX8cepUnB9MdDs;N9NeEepUUup8pLG2zZKJsafvdFXtC7EegJ;NJxRT4zdxqZjqcgDbK6aQmRpR5Lhvycdvy;NAs2tRk8aB9vAnauakCELPxtcExNhc46Nt;My4zjxVP7eNg8u6fBKctg698N1TfbFEEzq;N4DyNMqBvvbuMVwN92T3fBudibaQ7cg6pW;NHvpEJbyAC7FAqhhUEz7zFJnitD3zoKkG6;NJ9xyzhHNGezZ5ySPCqVCZdM42JXFvyYkH;N4CQV8XagXA3W5K5R3AxtKhur6vxhArnuU,01000000643b205f89c105eb1a424e382899f55e20b80cc490558fc9d401000000000000f75b68b37dde46a2876727700eef3f47771619319a884b310cd53d192a57f70d12ed14502efd081a77a12144,67341,stale,VALID,1a08fd2e,,191306,true,false
191317,00000000000003414b1a742396f2092c564ab5c062fa85b7a0913f8ce57fa2fd,000000000000058bba34e9a2b8ed7bd9a74b730214c42f92f0b64aaddef4687c,1343555311,1a08fd2e,70736a042efd081a0495bb1c26522cfabe6d6d2bc33726fbc5837b8ec3072bd54881e5c970e7c610172ead7ce04bf75e99b38f0100000000000000425443204775696c64ac1eeeed88,N5RKFSmVtuuG4yxJ7gHwa827VB6zDwkqrJ,010000007c68f4dead4ab6f0922fc41402734ba7d97bedb8a2e934ba8b0500000000000015a9938716d3ca7cb9ec93a44c7a0747fb1f38347871ae35733cdcfc0db600d2ef0615502efd081a050512c4,67353,stale,VALID,1a08fd2e,,191316,true,false
191377,000000000000045c2dc5b17e7aa1e690839e13a2c89a76a762b58eff58720ec5,00000000000000ba269ee16fe65264d9ff94a04ad9e30ffb1ea1913c1dea41b9,1343582447,1a08fd2e,04ef701550029801062f503253482f522cfabe6d6df3b4be4fdca29108c7d866112122b79dfce75385b21e90692cf394488b2e5d9d0100000000000000040573e801,,01000000b941ea1d3c91a11efb0fe3d94aa094ffd96452e66fe19e26ba000000000000002f333fcbf6e27d14f86f6d9b22eb937ed9c065317ab750ef08fe66604a785715ef7015502efd081a3c25a55d,67412,stale,VALID,1a08fd2e,,191376,true,false
191637,00000000000003daaed8ba7c4a7bb5c87581ae71ba21e8b44526cec41fe97b0f,000000000000021f80fd8aa0ad7e4e346be1d784789455ad691a189094e840f2,1343711523,1a083cc9,1265636f406f7a636f2e696e202f503253482f0423691750027a022cfabe6d6d886edd3df635c0e2d202f6cd45a595a89c32b2dca02702e26874dd3e7624bdb50100000000000000,N3aNrkyTKYqjBGyWHSneq23ECfrijg6NDA,01000000f240e89490181a69ad55947884d7e16b344e7eada08afd801f0200000000000082c6ce6e368c222c6954a52400a30642327a7bed2bcf0d8ca37ce6e4e172886f23691750c93c081a89e8d22f,67658,stale,VALID,1a083cc9,,191636,true,false
191810,000000000000073335b2c6ccdfeff59658a1714b6c6de3eadf9ee3954aad0562,000000000000056f1bc3f141cee83407c1de37074d900e33519b03f12ccb25d4,1343829764,1a083cc9,70736a04c93c081a040313d809522cfabe6d6d7e66f99ba3da737f066bd46ab85c749d65a34c673e716c474f0d5547dab848c70100000000000000425443204775696c64ac1eeeed88,MwjRKFiBFTzFs1StDt6918z7NC7TVyZ1mP,,67883,stale,VALID,1a083cc9,,191809,true,false
191925,00000000000007ed9501ba3d7d553bb0c2d637273e0807262751c9244250669d,000000000000022ecf8d36c4d02e5b8ce6b6f1d10fc246d192bf7d98afc1ac09,1343894569,1a083cc9,06501a34240135fabe6d6d79dab975d0b096d5326624a1d0101b639b46dcca83729180a23da6080cd2042901000000000000000045636c697073654d433a20416c756d696e756d2046616c636f6e73203100,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,0100000009acc1af987dbf92d146c20fd1f1b6e68c5b2ed0c4368dcf2e0200000000000079db09addf92f4e718857fe9c18af5221cbb34f36f9769f1596a90c672cf092429341a50c93c081a34811157,68020,stale,VALID,1a083cc9,,191924,true,false
191931,00000000000001d9c7efc561de0398c82684de343b65069041bdabd1166cd94e,000000000000025b7beab1da5bfb0fcd3b56b7cfc744e73186a39cf7f00f3f6f,1343898375,1a083cc9,70736a04c93c081a0446099810522cfabe6d6dc104669cf1d79c60a1c4383e3a435ae3e376e68c3df42e25e5698c414a83d1670100000000000000425443204775696c64ac1eeeed88,MywDUHJDuQUyhTX18bRygYiBrWZao5W4LY,010000006f3f0ff0f79ca38631e744c7cfb7563bcd0ffb5bdab1ea7b5b020000000000006289a60d94090d0121f95a00b359a6103c80772c851a468cf2d8e801b373cac007431a50c93c081a48f88441,68031,stale,VALID,1a083cc9,,191930,true,false
192132,0000000000000026b693372374f8d164f72cb47a66111dc94ea5ca4b8e008da4,00000000000001ceeeba0655300177ee6cf55db18f63fd9cc432e725bb423763,1343999721,1a083cc9,1265636f406f7a636f2e696e202f503253482f04e9ce1b500259042cfabe6d6d944a2189bea740fc664618e14f506b290f2c484d43fc4a5e5755c5dd476bf9eb0100000000000000,N3aNrkyTKYqjBGyWHSneq23ECfrijg6NDA,01000000633742bb25e732c49cfd638fb15df56cee7701305506baeece01000000000000e890a26dbdd8ab9d89d459ff6ebfaa98cf1341c2cc4922683c81b5df27ad66dce9ce1b50c93c081af9ad608d,68244,stale,VALID,1a083cc9,,192131,true,false
192238,000000000000004059f375337bf03c8768e2cc61f50d2f16620b42c8f06e7edb,00000000000004aa357d0c4b5b9aff4b88a4026f178167b77c4852b71ff30408,1344061897,1a083cc9,04c93c081a022e63122f503253482f42495031362f736c7573682f522cfabe6d6da178398a1650f22d4c05653c6c59b71ff832910039218e10957387d8d720d8b00100000000000000,,010000000804f31fb752487cb76781176f02a4884bff9a5b4b0c7d35aa04000000000000b394f639bd089ed94d093a60f25745fa82739fac379509faa754e2b91645ae2fc9c11c50c93c081a8dfce500,68370,stale,VALID,1a083cc9,,192237,true,false
192498,0000000000000105a2a6aa73a16548e7c478feb328412c3c8e568694bd230deb,0000000000000306a71e4600996f99be006b80c7a9d5a3f7b1ba1d4249621e68,1344214489,1a083cc9,04c93c081a03ffb104122f503253482f42495031362f736c7573682f522cfabe6d6d34778f5921dfc80a5319c34989c3e978f9bf911733d1ccedfe80782138d0e8760100000000000000,,01000000681e6249421dbab1f7a3d5a9c7806b00be996f9900461ea70603000000000000b6b285f301fb2dbc641a18fc49661b9bb518f6fb06f2552ed443f5c0788b955dd9151f50c93c081ac09adce2,68660,stale,VALID,1a083cc9,,192497,true,false
192593,00000000000002ea87b4de6d292a2a4c7e0298d1432545d3d79c9ab9fc02c5bf,00000000000000dce2669156bfde54983014a71322c508871f48793fa5efa8a9,1344270716,1a083cc9,06501ff0830304fabe6d6d408c32fa352ccdbf9ea0886aa279c79f86eb816a1530072d3e8296f078a4eda801000000000000000045636c697073654d433a20416c756d696e756d2046616c636f6e73203100,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,,68754,stale,VALID,1a083cc9,,192592,true,false
192649,00000000000004888e622f2aed1aae25b9628410c70aeb3dfc6cf74b0be0fb28,00000000000003f47254e51d1bc492f1175c2eb13c18dd59665fb8349179d67a,1344306733,1a083cc9,70736a04c93c081a04dc120f12522cfabe6d6d4b6c66ca2e5b857ae7f191f10183d37dfb650d68b327609af71f12456f3bb9960100000000000000425443204775696c64ac1eeeed88,MwjRKFiBFTzFs1StDt6918z7NC7TVyZ1mP,010000007ad6799134b85f6659dd183cb12e5c17f192c41b1de55472f403000000000000475e433e2a8867b60fc2de87226c5a64783411d183bc1c1b6466a17893d6d27a2d7e2050c93c081a3083c795,68811,stale,VALID,1a083cc9,,192648,true,false
193296,00000000000006d9c44b522209bc5f4310256346e7b287aa98e00fd9c2e93d35,00000000000002689698cdae76f1c48fdfeda07cf4b9050986c66f00c2e71d22,1344646113,1a083cc9,04c93c081a028121122f503253482f42495031362f736c7573682f522cfabe6d6d878cfe0cd455d09b245058f03883292e2505ee8914aa89dc964d7c711cc556a50100000000000000,,01000000221de7c2006fc6860905b9f47ca0eddf8fc4f176aecd98966802000000000000e6bcb3df8a0052a1fdf0b3cdb7bdc66a590469a345ce57b5cf31591f83b70ccde1ab2550c93c081a13f3d3df,69441,stale,VALID,1a083cc9,,193295,true,false
193565,0000000000000264185221cbf2899f1aa22c3a58fe4cbb4dbf7e695bc5850f65,0000000000000233db200941fb7f86cca075d33084eba8d2087fc03ed9822d04,1344789501,1a07a85e,1265636f406f7a636f2e696e202f503253482f04fddb27500270082cfabe6d6d404efd8c29c074dc13b7d1496b0c7a875bbd8e8c36eef62edaed50e82334df6a0100000000000000,N3aNrkyTKYqjBGyWHSneq23ECfrijg6NDA,,69680,stale,VALID,1a07a85e,,193564,true,false
193592,00000000000003ecee28887516ee20ac2f9739994b4b0becc0817824fd3a7e01,0000000000000477e49782835757089156969dae27acf01266dafb5ec844ce0d,1344802960,1a07a85e,70736a045ea8071a04f45df702522cfabe6d6d8443300ff1de62dcd66298d27657b0d44be433955d29e545dfcaf9419ce7be200100000000000000425443204775696c64ac1eeeed88,MzKgSLWrWdwsKjE9tustVK3H1Zw74Qd84M,010000000dce44c85efbda6612f0ac27ae9d965691085757838297e477040000000000008373966111c482128ccd86f8ff6300496c8a04b17de638b7ad0006c8ee183ee5901028505ea8071a800a67e0,69710,stale,VALID,1a07a85e,,193591,true,false
193653,00000000000006b5dc4e715dc0de37f87e582d573519f7967b134178fee1d29a,000000000000072e004abbbaa6e541f09a7c60aa17a0604abc9e1e09d13fce99,1344837612,1a07a85e,06502897e60148fabe6d6d4138f9fa75be83c5a875561846c2d8ba003dc6be0f0d8f02b0ff10e28c2e72a501000000000000000045636c697073654d433a20416c756d696e756d2046616c636f6e73203100,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,0100000099ce3fd1091e9ebc4a60a017aa607c9af041e5a6babb4a002e07000000000000401929f8379aa9e588a2b4ce8eababadef3d305886d3d3abbda65ae2c36a4f50ec9728505ea8071a48b06647,69770,stale,VALID,1a07a85e,,193652,true,false
193932,00000000000005c51cdb28d91f34a59079abb3ccd65563ddd40e8488121a296f,0000000000000769c4058b32c803699485275698cea8bd45042bdee4d2ef9882,1344987615,1a07a85e,06502ae1d901b3fabe6d6d1431cc82f2aee0b69031f554de5a860395b738783f0d44420b6e6bd77cf1340601000000000000000045636c697073654d433a20416c756d696e756d2046616c636f6e73203100,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,,70076,stale,VALID,1a07a85e,,193931,true,false
193945,0000000000000422f7000961da2a3adca1d945e0ccac77126f591f31ab18db9f,00000000000001d91f04bb07fbb8fa4155810fa1aaae13b2693d53ff8cce364b,1344995124,1a07a85e,06502aff3410e3fabe6d6df8f9fc0090dbfd708f2bd5e76da296527ea773b2dbb12d790a9fd6d35916e36301000000000000000045636c697073654d433a20416c756d696e756d2046616c636f6e73203100,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,010000004b36ce8cff533d69b213aeaaa10f815541fab8fb07bb041fd901000000000000685a61ae192c86eabea80bd45587c7c8ec8188b792ab4d9aa0513284e5e5695b34ff2a505ea8071a02f1318e,70088,stale,VALID,1a07a85e,,193944,true,false
193975,000000000000046ca703968012200349abc33e1c8368a4473a1e52a90a79185e,000000000000071887a02697c5b08c93fd711d9baa5ac077e527a44f07efef0e,1345009605,1a07a85e,34b2372b50a1010000fabe6d6d710a94ddcef26c03c852f1591af775ba30aad314f7a9a5ad3010c0674e3a059c01000000991943174d6178425443,NHHJVy4v1MAKgH7TRvFNJv9T4KFjg7Ebe2,,70125,stale,VALID,1a07a85e,,193974,true,false
193994,000000000000049375fbfcb9f3e1696ab4397c7ad07aff89b42e246fe7c918c0,00000000000007a6ad7e2bc056f0c0ba2c86ed193dc79c5779787b67eea63b0d,1345022606,1a07a85e,70736a045ea8071a043caeaa05522cfabe6d6dba69b962f7b3d0e6d6bc0b953252283fd5a0d4a84a5281dc3ef743c7b7dae3740100000000000000425443204775696c64ac1eeeed88,Mvew6CgqdFthv8XgkWNduBFtMCArGyTujp,,70149,stale,VALID,1a07a85e,,193993,true,false
194054,0000000000000127ed5fdda98117c6eb63105ad33054cc6dcbadf1cdca08b9af,000000000000048bb8600b1f0a26808d999196145075cd3d2c1a90de3746cab8,1345050528,1a07a85e,349ed72b502d000000fabe6d6ddd5a8743c6921f8afb45a4e2d048e562f6b6fc7494ee61103eb89a9ab2bba67c01000000699c893a4d6178425443,NJX7F3S8oLYE96Ut4eLKxFbW6NWeYxYCnt,01000000b8ca4637de901a2c3dcd7550149691998d80260a1f0b60b88b040000000000006f2676de43c06a9295fa75f1c50f0ac8ca8d35c7cbb0f55e7c349dddd77b5a77a0d72b505ea8071af36f4931,70217,stale,VALID,1a07a85e,,194053,true,false
194065,000000000000048852d6e6a04f69df498726c4d5d54f07df1ecf42ee55d02fa3,00000000000005b17a3da6f4e2f23a09857449f957e24165de51d64935cb8c8c,1345056893,1a07a85e,045ea8071a0357dd00122f503253482f42495031362f736c7573682f522cfabe6d6d54f164cc324f3c511316c0eb70f09ead39f1ba86ee2deab85e87ee0c2aa21c010100000000000000,,,70227,stale,VALID,1a07a85e,,194064,true,false
194089,000000000000046026ab02758e14098ec5a4402192e78a5a769f1570af13189d,00000000000001f53b440ac0ee018fe6816f211325774859fca9e71a9771123e,1345082563,1a07a85e,70736a045ea8071a042c6a0b00522cfabe6d6d411e8c0db2fad6fd77f2d0a248c4c62bc2d6fb028a2c5840df48564ee6c9662601000000000000006e6d636269742e636f6dac1eeeed88,NHDW491vCfECn3Su7kfdFtAGUdHU5kwkwT,010000003e1271971ae7a9fc5948772513216f81e68f01eec00a443bf501000000000000ee8e7fcc97458626d99a60182aaba3718f13d443d0eb15ad73cd35fe23257bdac3542c505ea8071ade0ebc4a,70275,stale,VALID,1a07a85e,,194088,true,false
194159,00000000000003d4327559a60558be5b7fba29ee8926af2798560f1f48ac19cc,000000000000046acf12eb9a1d77190b96dc328f27f75ea4eb41d08a95197239,1345107740,1a07a85e,70736a045ea8071a049362e806522cfabe6d6d28fb2ed3f1cad46816a0760e22203bb5990a671398fb56573df66b078c7b97890100000000000000425443204775696c64ac1eeeed88,Mvew6CgqdFthv8XgkWNduBFtMCArGyTujp,,70315,stale,VALID,1a07a85e,,194158,true,false
194166,0000000000000555059de2d773e33e6e08d820b18acc5f00f0499178e8dccc24,00000000000004100ce4229fd7fba5a941a4ba756bda5957384a13bd0edc6a1d,1345111565,1a07a85e,70736a045ea8071a04f3458200522cfabe6d6da34fab106ce3de0e65531266e476fb03abc0939d4be5473ec7d02524caffc964010000000000000062697463ac1eeeed88,MywM8BLwpw5mJrp6nTKAREvZhP4h6nMoNQ,010000001d6adc0ebd134a385759da6b75baa441a9a5fbd79f22e40c10040000000000000b9a3e6f29ee974abd54a0b89f35b57872cf24cf6526f12343fd134c6b343ab10dc62c505ea8071ae6ea2e97,70325,stale,VALID,1a07a85e,,194165,true,false
194229,0000000000000261ad67509dab9966b14ad00d5d5d1d263be12a24d99a336c09,00000000000002a8f08f803e9e81689653b2a1c96bdf950155fa75c00c0b164a,1345146937,1a07a85e,05502d4f7ddefabe6d6da7e5e256ae8d22110a4b01ff1ea1f54a8d228c1d26be63eac875d59981f3f10101000000000000000045636c697073654d433a20416c756d696e756d2046616c636f6e73203100,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,010000004a160b0cc075fa550195df6bc9a1b2539668819e3e808ff0a8020000000000008762388168c16f5db6b92831b93f26bf8a4f0a72955cd00590107c2f6993b66439502d505ea8071a66c8b626,70398,stale,VALID,1a07a85e,,194228,true,false
194230,000000000000074b1aa3d543ad16c1a3bf179d569acb1b06cf33871ad5231fc2,0000000000000266714eb010f47fc78e6a41cf70fab9036cad3426824a70365c,1345146890,1a07a85e,05502d4ffa02fabe6d6d4717eb4f8a6089fee50945950f502fc7fe5938e5a8e38c378277f47f0232c04b01000000000000000045636c697073654d433a20526f6c6c203144313020666f72205361766500,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,010000005c36704a822634ad6c03b9fa70cf416a8ec77ff410b04e7166020000000000005b1da4a8711d852c6b6be1ae1f47bab797edbc5b877b88d38e42dc26cffd572f0a502d505ea8071ae538ff7d,70399,stale,VALID,1a07a85e,,194229,true,false
194325,000000000000001af52ae1eaa7217ddbf4f1728154a0e7b05f6e4d5b40c668d4,00000000000002950f2e1849d20b7d4e20331f3bb271ee1aacc8f5c3d00bdefe,1345204332,1a07a85e,1265636f406f7a636f2e696e202f503253482f046c302e50029c012cfabe6d6d0107b66dae928f9a03b00638dd0628dbca0cd98e5a76adad92ea0e6a312ca7c20100000000000000,N3aNrkyTKYqjBGyWHSneq23ECfrijg6NDA,01000000fede0bd0c3f5c8ac1aee71b23b1f33204e7d0bd249182e0f950200000000000032478d0c7155d0c1dd36580a39a360c39ee861ea902dc8c32b399c350b4891026c302e505ea8071ae6e6c0a4,70512,stale,VALID,1a07a85e,,194324,true,false
194366,00000000000002fdf4c90894cc2a3ccb24c0a113dcd1fea23777d8da28f53e91,000000000000049bee0ffc672e45d2db10ba6137fac1df16458aafb25c137561,1345232088,1a07a85e,04d39c2e500150062f503253482f522cfabe6d6dfb45fc56c8fc3f6b5cd8a7712000e0f55e3321b44fe2cef784b19393d2edacbc010000000000000004fa638903,,,70563,stale,VALID,1a07a85e,,194365,true,false
194385,00000000000005028867b9ab272f5014a04db51c091ef7f4230a72687f74e805,000000000000039dcdd2a28c8921eeb3a63dfd52f881c8360abee1109e6a58e4,1345244804,1a07a85e,06502ece7c0b08fabe6d6d9f7d03303e1ae7f488c587b799a1d9d53846004170de2323b683f74e9cf6aad901000000000000000045636c697073654d433a20416c756d696e756d2046616c636f6e73203100,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,01000000e4586a9e10e1be0a36c881f852fd3da6b3ee21898ca2d2cd9d03000000000000c81b7ec8fb061d674c0e53f4615878323a1bbcfbdbfb22aef5aa395293c7606184ce2e505ea8071a150ca9b6,70579,stale,VALID,1a07a85e,,194384,true,false
194406,0000000000000145e4053924aeb86a168ec407edb43f3fdf75da607599019a90,0000000000000128485154eb35c02d1b7b8d645753b3570255525cf7e51f6632,1345258221,1a07a85e,70736a045ea8071a04d73f3709522cfabe6d6d8972f0614990e45bbb801105ac14cbb8519b13d7d0b7a15325336b89b17fcca10100000000000000425443204775696c64ac1eeeed88,Mvew6CgqdFthv8XgkWNduBFtMCArGyTujp,,70606,stale,VALID,1a07a85e,,194405,true,false
194455,00000000000001e0a449c61f38fc456e9bfb7b607a883c314e6f7b9331c2cdea,000000000000040520ea764f04bed61be1d43188e205c51503601bd695c42e98,1345286068,1a07a85e,06502f6fa51001fabe6d6dad07823e6cb1292d9cdfc5cc476794fa4ff105e5aaa33d756de48f18f4d0341601000000000000000045636c697073654d433a20526f6c6c203144313020666f72205361766500,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,,70644,stale,VALID,1a07a85e,,194454,true,false
194496,000000000000027449767e5cb6c61321f9873fa0eb535a25da0a4c63c67125be,0000000000000283ff96d06c902119677d56e2a52d1379cbe5e21d67dcd1f349,1345309963,1a07a85e,70736a045ea8071a04b3ad220a522cfabe6d6d3c9249e35b681d857309a92339d496675670fee11c33a345bc195b5bb9473f210100000000000000425443204775696c64ac1eeeed88,Mvew6CgqdFthv8XgkWNduBFtMCArGyTujp,0100000049f3d1dc671de2e5cb79132da5e2567d671921906cd096ff8302000000000000dd97d58646305e91ff1ec28b467d7c5954ef13d2d38fe0bf3caac46ab0bd425b0bcd2f505ea8071ae00e91c2,70673,stale,VALID,1a07a85e,,194495,true,false
194730,00000000000001d55cc58524966d923892009353241a08bc03235bd289418c1a,00000000000003252e8bc9ac77283bd4a8b45f2e37b090da37e5cefef5e7198f,1345423832,1a07a85e,045ea8071a037a9e00122f503253482f42495031362f736c7573682f522cfabe6d6d9f810a05cb03bb6ebed68b2a76a82815412e69ca211d773d5b063a19a88013e40100000000000000,,010000008f19e7f5fecee537da90b0372e5fb4a8d43b2877acc98b2e25030000000000006f554365dfce028b24dc0e894ff639424c442097afd2cd330ca58ba310b82c65d88931505ea8071aef924cef,70864,stale,VALID,1a07a85e,,194729,true,false
194936,00000000000000b2e5f350fe558a86a8e34797bfd43a116bbc64adb66d9e87a1,0000000000000054c12475a7660babfa8671e58b70a47e2f4c565a3a0742a24d,1345522048,1a07a85e,3480093350a4000000fabe6d6d9dea090e3982708cf8fd102d86e3fa04c4123a5466e3b37e95d110cd02708c3d01000000401ade384d6178425443,N5oBQXHScZDxkimPZAD3cBegqEpR5e92UX,010000004da242073a5a564c2f7ea4708be57186faab0b66a77524c154000000000000001c75f27df2ea17c2576731d83126243620ddc6012c259795e380aa3f56be0819800933505ea8071abc4aff44,71042,stale,VALID,1a07a85e,,194935,true,false
195011,00000000000005eee26d5313ac960172e9c305028871b4f7a7a4ce995eef8034,00000000000001cea7ed31bf45cc5cd6bce6230f4bd3bebd2efd868d7e8868e4,1345561435,1a07a85e,045aa333500164062f503253482f522cfabe6d6d82cf40e0134009637460a2f95e4fc7133f908b66ce43d647dd09a9c3361671470100000000000000044e5f2300,,,71113,stale,VALID,1a07a85e,,195010,true,false
195363,00000000000002eedae7b57b3c7329a7f9a441abcb7c7f146ac46251a1b16dee,00000000000001af2562544e63ff10a59f45adee198614ab4cf6518f5b004d3d,1345752376,1a07a85e,1265636f406f7a636f2e696e202f503253482f04388d3650016a2cfabe6d6d77629598c35bdd3f4bc0b6d2ea3e7bd4e7abddd8968868d235dfab1af73017b60100000000000000,N3aNrkyTKYqjBGyWHSneq23ECfrijg6NDA,,71433,stale,VALID,1a07a85e,,195362,true,false
195464,00000000000001100dc20a1bbc60cf8a96fed867b1c4a54329c5842503a303a5,00000000000006ada530889ee4821d9f92c5cff561ce19688d8f9e6ebb003bd1,1345806775,1a07a85e,045ea8071a03256002122f503253482f42495031362f736c7573682f522cfabe6d6d9767b753ca6333e0e83c9fd078f18269a23f3b918a4969ff46205c3ff35c102f0100000000000000,,,71517,stale,VALID,1a07a85e,,195463,true,false
195467,000000000000040c5f3eff9da97188abb2f5f691b442d6352ffdf9d1db399618,0000000000000788a4e1136a3fc8284f581f2ce02391f6b9633d1782d4f629ca,1345808916,1a07a85e,04126a3750025302062f503253482f522cfabe6d6ddd2187d493157ab37fdb130a996a712c800739254fbf554fd6609e65c58b25cb01000000000000000420832400,,,71522,stale,VALID,1a07a85e,,195466,true,false
195471,000000000000044e0fa40b26bdc65563fd5ee536a310f7b91286077fc3514fdd,000000000000008b68c479a59348783a91849a10bcaadf404876c80e3b452fff,1345812098,1a07a85e,0481763750028c00062f503253482f522cfabe6d6dd3c987f418ac16a845a975e81053895ca264a062f5bd5c1d8160d3be78514e590100000000000000047b585d00,,,71525,stale,VALID,1a07a85e,,195470,true,false
195528,00000000000004a5e9a164ff96c1537b8284ecbfe86c386b202f4deb46a7ec44,00000000000001a34c5578338be984a829b084f2c80a546859271f93e80e97a3,1345844647,1a07a85e,065037f5a10ff0fabe6d6d54c7a9cfff29854d04b287df0e9fe41cf0b1866597bb8307612c41506d36dd9401000000000000000045636c697073654d433a20416c756d696e756d2046616c636f6e73203300,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,,71576,stale,VALID,1a07a85e,,195527,true,false
195551,00000000000003313ba40d3ae0ae3874d32031ffa5dbe823889246c553281c02,00000000000003e1e0b15708ab77664332cfec8c1d80629545b7a5fb92d9bc3a,1345858557,1a07a85e,0550382bfb15fabe6d6d6f4a29930215c1f73763f0c06f9aa31a9f8840aa22c74ee4f59cd7da58fb3a2401000000000000000045636c697073654d433a20416c756d696e756d2046616c636f6e73203300,N7A2Jikdn7Bidi3sLuQFQvt4UVue8SwWMk,,71594,stale,VALID,1a07a85e,,195550,true,false
195615,00000000000001cb113967602a2a2cd1ff4272ca767a886bb972c413886b67e6,0000000000000133d721a0375ee09fc56f8c87af62c4f5bbff191a7ede6cdcc3,1345903911,1a06dfbe,04bedf061a03c91101122f503253482f42495031362f736c7573682f522cfabe6d6d65e53a1de115f6382be0172b2046c2c638e9cb450957a59fc9b07cc2ed70d3a10100000000000000,,01000000c3dc6cde7e1a19ffbbf5c462af878c6fc59fe05e37a021d73301000000000000d2c713fdeb727a07cffffa22903661cec6ebf0db2beebd5f2afe575d2ab91ef027dd3850bedf061afe5179a7,71657,stale,VALID,1a06dfbe,,195614,true,false
195731,000000000000039db13e01ef0f58aa7b67177780a46fc657a515d9aecce13011,0000000000000609bbf1ca4d11d9c3b76ee63d1a12043f62d86c3d9117d92bf3,1345961378,1a06dfbe,70736a04bedf061a0434920c0e522cfabe6d6d1d59809c2db960f764798f061ffb9a0c41940aa95fc5cf21bfbb882a4efb74fc0100000000000000425443204775696c64ac1eeeed88,MzKgSLWrWdwsKjE9tustVK3H1Zw74Qd84M,,71768,stale,VALID,1a06dfbe,,195730,true,false
195772,000000000000027f57b86241c1d76e6c3f01c30ca3dc7c59e911cd13d48b1cd6,0000000000000167d30a000de5f9d6cd29edc073be8877af6b5587d51f5d107c,1345983085,1a06dfbe,1265636f406f7a636f2e696e202f503253482f045e123a500245042cfabe6d6d2d850bcc8138dcf57114af2b8bda7563f956faf15dc2b0ae7573120642f89e820100000000000000,N3aNrkyTKYqjBGyWHSneq23ECfrijg6NDA,010000007c105d1fd587556baf7788be73c0ed29cdd6f9e50d000ad367010000000000005c2287747501d20d31b9a729b3c15154e4a39d19ac25fd4cfff40a8ff37be24d6d123a50bedf061af42c4534,71800,stale,VALID,1a06dfbe,,195771,true,false
