btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,coinbase_scriptsig_hex,coinbase_outputs,btc_header_hex,btmk_height,child_block_hash,child_header_hex,child_block_time,child_nbits,classification,validation_status,expected_nbits
565106,00000000000000000028f07e327704f901b4235cd5ca5dbb1cda979e2bc091cd,0000000000000000002d66d8cd9087827d4a95c34b124b1a6b61e19c0c58c768,1551397684,172e5b50,03729f08043573785c642f4254432e434f4d2ffabe6d6d3b786b93e2ee514370843bd96041976556cfc6abebdd53bcab3aea8c2d1529c3080000000ca3d3af5b1a53fdc106010000000000,bc1qjl8uwezzlech723lpnyuza0h2cdkvxvh54v3dn;6a24aa21a9ed57853acb0cb6cdedbbe764d78d23ada82fe38183523983bc34f049b648a64eb2;52534b424c4f434b3a77fed05794debb28502766ef440c429bfe5e70bcf624b03d37982c36b59d1b4a,0000002068c7580c9ce1616b1a4b124bc3954a7d828790cdd8662d000000000000000000f3fb97b9cf0fd908bee3fbfb9cb4c07ce42b44c7ef017b7c0e49d933c93634913473785c505b2e176d1e5926,640031,d14e1ff0e255220f63325c67cc88cf50ef8e7f537c55f7f60972d09367518b39,04035b0038c0f0c779c6b1f6baf5fae60681118e9c4128c8b80ee4e72f71f5e4880ce1c9992d5061f287f52424ab9549ceadaf0906f3b4da3e711234191cac1f6f5436414272785cb3f7011800000000,1551397442,1801f7b3,stale,VALID,172e5b50
