chain,source_kind,source_path,source_row_number,artifact_scope,provenance,child_height,child_block_hash,child_block_time,btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,btc_nonce,btc_header_hex,coinbase_scriptsig_hex,coinbase_outputs,full_coinbase_hex,classification,validation_status,expected_nbits,rejection_reason,btc_stale_relevance,relevance_reason
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,12,stale_only_publication,repo-data,118840,,,288064,00000000000000013b382f4dbe4aa4284de70311467860ab31245223856ac159,000000000000000018ec387a7e79fbacdf875382b4ed1574a4630ef357e8509b,1393488320,19015f53,2697110754,020000009b50e857f30e63a47415edb4825387dfacfb797e7a38ec1800000000000000005fe1b87c511b3ef96e6098f3de4637b2473ebf9c30af77e7e21703b0d5030af0c0f10e53535f0119e2a4c2a0,03406504e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d437b4a48724d8a0ec281daa5f0cb33732d47190acac4e44179641bb40304fc2d0800000000000000fde712b900007c184d696e6564206279206632706f6f6c79636a756e,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,19015f53,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,13,stale_only_publication,repo-data,120575,,,290000,0000000000000000e2c6f3b07de737386c0692c58b5ee1c3620cd121607fb736,0000000000000000417e85b03b5c8e973ccf3c88359512b43d22c49501041eb6,1394526503,19012026,1205964640,02000000b61e040195c4223db4129535883ccf3c978e5c3bb0857e410000000000000000f2e21ee604317e1585499e48ffc92fdc0ff3792247b60b1db45ba599a4c299a427c91e5326200119608fe147,03d06c04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6db65b9ae6284e06258bd1f074839bae51480f9e0bb998c03c53e60e1d27ec1dd70800000000000000d81c9519fc7e00004d696e6564206279206a7477616b,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,19012026,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,14,stale_only_publication,repo-data,122623,,,292405,0000000000000000d7601b93cbeffd1d6e39da19e8234bb4ed8f4502c8d81cf7,000000000000000070eb5fc12e30608c63213e9edb025e0deef07b99c7e52d78,1395751914,1900db99,4068103592,02000000782de5c7997bf0ee0d5e02db9e3e21638c60302ec15feb7000000000000000002ab62d7de91e4144c6f94c10c507cc37c0b33dbfa6bcc2013231d0f81efeec82ea7b315399db0019a8557af2,03357604e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d527b84707fbe6b81f77d466b3bdeca8250c1d6230a197c599da48527836268da0800000000000000fd42ae4a1d1a00004d696e656420627920746d64626b69,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,1900db99,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,15,stale_only_publication,repo-data,123746,,,293684,00000000000000004e086956d305d0f22f1cfbd97cc5953792421d088231f442,0000000000000000749c9230cdca5ffe37cfae6500b69bb88f72698ee9180665,1396416333,1900db99,2394515820,02000000650618e98e69728fb89bb60065aecf37fe5fcacd30929c74000000000000000037919d294dad6822686fe647392e9c8f30c3b5aaf9b0fce160b7b3a0bb77403e4d9f3b5399db00196c69b98e,03347b04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d10786ca2e730352bdf9ee238e4d34957101bbd29a3c29c8be26f491bd72848d50800000000000000baaf5cf5074300004d696e6564206279207a68616e677869616e6675,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,1900db99,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,16,stale_only_publication,repo-data,123970,,,294003,00000000000000002d968f98996f40b11db1b2409be709b332fb3c08bd48028f,0000000000000000af3e9d9855420044791e5c7255a3fe88d3d05c1f47cc6f00,1396548352,1900db99,3588166476,02000000006fcc471f5cd0d388fea355725c1e7944004255989d3eaf00000000000000008770e1529056b22ee0080df02b919ae01f2befa804f93b2090353c61b8ce4e0d00a33d5399db00194c13dfd5,03737c04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d8ea9f4e12791ad99dcf46c3c46ae0c386cad3277d623afdf29373183e313f6660800000000000000bdeda6a63eac01004d696e65642062792061646d696e6c746331,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,1900db99,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,17,stale_only_publication,repo-data,124151,,,294275,00000000000000007c6f67a470de29ce2a93928b426d5ff1dec96d66706b3be4,00000000000000006ef2a627744c70cd80639c6a49f8462f9ae079d910a6b800,1396664281,1900db99,1290874594,0200000000b8a610d979e09a2f46f8496a9c6380cd704c7427a6f26e00000000000000002d83da30103435a9bc08b06023954bd926d71f44362203ab5ade15524bd9f44ad9673f5399db0019e22ef14c,03837d04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6da981d13cfb32a5db42bd467e12d3014027904534995db24ee7da5c48af914b9b08000000000000009fdf2da88a3000004d696e6564206279206368656e6771696e6766656e67,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,1900db99,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,18,stale_only_publication,repo-data,124515,,,294674,0000000000000000a2cc5b9427289b9f1b6aad41d6ede145c20300412d04d073,000000000000000033fa72bfcc8885373411273cade2764817be4e777d0b4e75,1396894888,1900b3aa,622176228,02000000754e0b7d774ebe174876e2ad3c271134378588ccbf72fa330000000000000000505c77cf39dd4a3a2154265a19c62dea01ec48d587f91b351cfb7f475a90501ea8ec4253aab30019e4a71525,03127f04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6df5f16fe32d7dbf67d8daf0e84f1e7e388c0115e9d239acc352a32a97d685c6f30800000000000000adc0eab31e7c00004d696e65642062792064616a696c6169636169,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,1900b3aa,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,19,stale_only_publication,repo-data,124930,,,295112,00000000000000000adcc73e8c62f817aa7b896ff21d48c36fd529701b741d5b,00000000000000001b1f0b0dc2bc0229f23880af06a12a1ae5224fec7cd753eb,1397134223,1900b3aa,2315181449,02000000eb53d77cec4f22e51a2aa106af8038f22902bcc20d0b1f1b0000000000000000c8a8f8cfa076334775b10a602b72e2534d817466c82fa82d19cb6a83e479c5498f934653aab3001989ddfe89,03c88004e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d420696ed3833735e48311e7b419afbf82ded51b74d6152ee63a110e3b36d6d880800000000000000a4e1d6db0000503d4d696e6564206279206d6179616f67756f,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,1900b3aa,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,20,stale_only_publication,repo-data,125513,,,295817,00000000000000002c3cddfe33230124c930bdd880bb7b8095bdfa9ae87d29b9,0000000000000000846ccf5dc639fa948220447765b7ef20859fef6149ec5d31,1397488730,1900b3aa,2573309509,02000000315dec4961ef9f8520efb7657744208294fa39c65dcf6c84000000000000000012170eea067b53c9b15d1fd811aad1f87de1d2e1d21b0b6d1ffbf03893b6ad605afc4b53aab3001945966199,03898304e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d945dd212dde01c8c9dfdb1108c3ad9ca6316c3f16a8c1350e796f0dd2267d52e08000000000000002036bb14f16105004d696e65642062792068616f6c696b75616e676a69,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,1900b3aa,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,21,stale_only_publication,repo-data,126770,,,297295,00000000000000000e83c18d7d7d26761e66186c763fd908d6f70155cf32eb49,00000000000000009a24efb01826bcdc976e9745a7859eb692fd3646b271ccbd,1398249892,19009d8c,3177126844,02000000bdcc71b24636fd92b69e85a745976e97dcbc2618b0ef249a00000000000000006ba6b50bc1447358d3fa95431f25944fa7a7ea94110d399a77adeff8ff15f69ba49957538c9d0019bc1b5fbd,034f8904e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d24ec607d4ffec698aaab35a10f7537f8f7414cd9629376a8b425ab3e90637829080000000000000065820bdfa3f206004d696e6564206279207a68616e6777616e7a69,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,19009d8c,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,22,stale_only_publication,repo-data,126926,,,297469,00000000000000001bb1e7050f0a7c3285a13367b155792f5ded9763e7b8045a,0000000000000000721c64bbd8e457061f0e28da050351c43a9a6568a3c7570b,1398339578,19009d8c,1550457520,020000000b57c7a368659a3ac4510305da280e1f0657e4d8bb641c7200000000000000004ae8eb0e35358ef74ffbf912937aeb221f99c9339fe9813541ca7713c181aadefaf758538c9d0019b01a6a5c,03fd8904e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6df17fb1532a7df51ff06418b2d1a821625b7c8c2c393a5bd2388a6420c5700eb10800000000000000dc6c7c30fc2600004d696e6564206279206a69616e67333738,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,19009d8c,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,23,stale_only_publication,repo-data,127422,,,298036,0000000000000000953037bbfd2ad63cbe1c08c957f530aea03016b695cba8a6,00000000000000008043230e6ab6adb8a04e0f0765689bedc65876aac996b0b2,1398634395,19009d8c,1700049618,02000000b2b096c9aa7658c6ed9b6865070f4ea0b8adb66a0e2343800000000000000000508acab7f7c2044f09a305b340bf331e38b856f5dd92c56bf01ce2a77f7a22c49b775d538c9d0019d2b25465,03348c04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6df45b5a7ec02195728d0787b4a38bd274a76c25f891c9faf0bf218c2b2c0d51e51000000000000000be0ab35bf54001004d696e6564206279206c686872,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,19009d8c,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,24,stale_only_publication,repo-data,128619,,,299334,00000000000000001f64a823735f212b3d8d09740d1a4b8b82531ac04b416f0f,000000000000000024494238068cd2539c35f7103327dc561ed04727294c1a53,1399366059,1900896c,1464439112,02000000531a4c292747d01e56dc273310f7359c53d28c063842492400000000000000000473e80335ec32881f00756d0faa30e10070a3b198ca8bb720fb32e35d528a92aba168536c89001948914957,03469104e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d46cedf433e045b93072be00bf465e4959e275bb3c45e24971bb5b00986ce1277100000000000000062f422a0739e00004d696e656420627920686d71686d71686d71,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,1900896c,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,25,stale_only_publication,repo-data,128676,,,299426,00000000000000002dc88dbbefaa1dd6a0f195bfd8a97bff0fe10e66d2518638,0000000000000000278d885bedea24d1a7b3aba44b4682db7f48346b57e5dadd,1399401260,1900896c,1228288725,02000000dddae5576b34487fdb82464ba4abb3a7d124eaed5b888d270000000000000000f577d8eca915e31e325a4503fe6ba1c20c43ad760a048f0c522e2a9db6a3a0a72c2b69536c890019d5323649,03a29104e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6dbe16cb37dcc1e50352ef4481f52cbe3816f7756aeb4457fb55f7bcf0786e8fc01000000000000000a2c44b85d61c01004d696e6564206279207171343032323433393830,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,1900896c,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,26,stale_only_publication,repo-data,129620,,,300518,00000000000000001449094123442064af9fb3ea9a2c5958416da95ca1ef5c7c,0000000000000000019e25a13c7517a25279839849485f138122e71411646869,1399976019,187c3053,1917963636,020000006968641114e72281135f484998837952a217753ca1259e010000000000000000f2bc60228c11fc4816d855c06a84f119c1863dde28de805593447bc725dde16853f0715353307c1874cd5172,03e69504e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6db13404ae476f7bb8b244d84b63013517e2882953cb880eebb962ddd822d16db41000000000000000af6b9244dfa900004d696e6564206279207a7778353531373433353031,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,187c3053,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,27,stale_only_publication,repo-data,130303,,,301337,000000000000000038f5f0e13b2c3308d82132cca6815e525caf54134036767b,00000000000000005dbd70ad33173a3e3c280a204dce819a4201790318ecc88f,1400395561,187c3053,106442639,020000008fc8ec18037901429a81ce4d200a283c3e3a1733ad70bd5d0000000000000000d63667591ceda1cc588cacbd5a544881af66cbb7c7596cd7d9403a391029aa8d2957785353307c188f2f5806,03199904e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6dbd7364ca3288669d8498d3249a75fe1963d1e9854cb858ab0d41e1634ef371dd100000000000000048520240620600004d696e6564206279206c777a3938383836,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,187c3053,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,28,stale_only_publication,repo-data,130906,,,302038,00000000000000001d629af772354236bff162ec744d6905fb99b7621ece3123,0000000000000000144e023062f0f1f9e908475e3fc7c65976f3d244a21c516e,1400745899,187c3053,3307107906,020000006e511ca244d2f37659c6c73f5e4708e9f9f1f06230024e1400000000000000009bbe450bf95c1deb933c37152e1aefc0f63db9b88d933259fdb921eaab39b973abaf7d5353307c1842761ec5,03d69b04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d9bd1fd838b8c563519e374c61f3fa0dac1297ff7b6f3f4afb8ce92947f55877710000000000000008fc68903e0df02004d696e656420627920766963746f7277616e67,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,187c3053,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,29,stale_only_publication,repo-data,131301,,,302478,000000000000000060bf719adc4dd47a364e03348dedc3b53831e4fdc9df6986,00000000000000003715d197feb219c10e852265ad2d15d4b1aa74d7a15fc9d6,1400980795,18692842,1231777313,02000000d6c95fa1d774aab1d4152dad6522850ec119b2fe97d115370000000000000000b88bcb24ed3a171d90cc64ae6b66a76d7cd4a35379c4f796a973580fdb23295b3b45815342286918216e6b49,038e9d04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6d3313fffd79ea1cb9ed959083c406e918a7e975ba24274d55a6ab5900fbd9a428100000000000000049d77b41800e01004d696e656420627920747a6c756b65,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,18692842,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,30,stale_only_publication,repo-data,131354,,,302550,000000000000000003e81411059d48dffac2ce17b1c78982aecabe4b6a113cdb,000000000000000023a116ce986b64ffc4bf9a205a55143d51119d3958df05d6,1401018292,18692842,3261552208,02000000d605df58399d11513d14555a209abfc4ff646b98ce16a1230000000000000000af27b8a5e8da67df14d8a575531f72b0d3e0b4c577e5434a16c4e5fd0d1153a0b4d7815342286918505667c2,03d69d04e4b883e5bda9e7a59ee4bb99e9b1bcfabe6d6df2a22eab739e3312efd989a08f6ed47e0d9e2291434c19326a017697471ed8061000000000000000c2c3656b460d00004d696e656420627920796e616e6731323032,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac,,stale,VALID,18692842,,,valid_direct_stale
groupcoin,validated_stales,data/validated-stales/groupcoin_validated_stales.csv,31,stale_only_publication,repo-data,131681,,,312238,00000000000000001c0176302d6479bf444f4e0e606b00e0e940daa14b2e802a,00000000000000002adfcbdd30601665ddd1d65da418490ea03adf51a1f85fd9,1406189165,183f6be6,1460926674,02000000d95ff8a151df3aa00e4918a45dd6d1dd65166030ddcbdf2a00000000000000005b35f5742bd64e40d0fe9adeee6531e4158b64db6cf76a138c9ab70244ae700c6dbed053e66b3f18d2f81357,03aec304534f434bebdd1000b175c9d7522cfabe6d6dba1b3c72fca97352b4001b2f39b7592481375756af204a64b39a1a62b9cafb2508000000000000002f6d6d706f6f6c,76a914b2d6fdc393fa06c65e5e8c75a29557fc192393ab88ac;76a914cadfabf6075da6a10cba21b148aef907f0d209f688ac;76a9144e1280da2a1487b5877be30817164e707e654fa388ac,,stale,VALID,183f6be6,,,valid_direct_stale
