chain,source_kind,source_path,source_row_number,artifact_scope,provenance,child_height,child_block_hash,btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,btc_nonce,btc_header_hex,coinbase_scriptsig_hex,coinbase_outputs,full_coinbase_hex,classification,validation_status,expected_nbits,rejection_reason,btc_stale_relevance,relevance_reason
terracoin,validated_stales,data/terracoin_validated_stales.csv,12,stale_only_publication,repo-data,1081372,,486411,0000000000000000006a21312b5297e69fe375fb42d8832ce6fdec4b373f275f,000000000000000000666ba7a3feb41fd453909399411362b36cc3118c4d546c,1506047005,1800ff18,647432417,000000206c544d8c11c36cb362134199939053d41fb4fea3a76b660000000000000000009bcf3f245a91cf23e185b43951eb52d08dfe71e3d1e98bee65b9ff7ff1601c291d74c45918ff0018e1089726,030b6c0741d6711d07c9e8eb41d6711d078c08212f4254432e544f502f4e59412f4542312f4144362ffabe6d6d0536d4cfc26e1934385ff98582beb4aa09f493bc49e445e6cf6e20afe85a31a98000000000000000994f47f30000a755b1620000,1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ:13.11622649|OP_RETURN:0.0,,stale,VALID,1800ff18,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,13,stale_only_publication,repo-data,1086868,,487620,00000000000000000010f39ece8463f3e54a1da969c591c0afd1196dbccf339c,0000000000000000005e6b87ea6d67e24683ca1ae10f2c8d8c18f0f91caf205a,1506739422,1800ff18,1119266906,000000205a20af1cf9f0188c8d2c0fe11aca8346e2676dea876b5e0000000000000000004eba26acd176754ab075899025db814bbe08de33ba437c9591f6493f9e49f243de04cf5918ff00185aa8b642,03c470072cfabe6d6d488f29f02ae73200fb4dff7b7e28ebcd4fb34abcdce8c00839edb0e093ff68cc08000000000000002f4e59412f,1F1xcRt8H8Wa623KqmkEontwAAVqDSAWCV:12.56122569|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,1800ff18,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,14,stale_only_publication,repo-data,1251540,,525268,00000000000000000019e18acffaaf455b9553d73fadc7ab4a610ab0952b369c,0000000000000000000f915b7b8b61cbeab58eac79ef2947bcbefcaab01541bb,1527763207,17415a49,2021545654,00000020bb4115b0aafcbebc4729ef79ac8eb5eacb618b7b5b910f000000000000000000936a1a27f9b700c9b57e398c6025c27afe52299719423414b599cd39c3d0722707d10f5b495a4117b6567e78,03d4030841d6c3f44230da7f41d6c3f441e91fb82f4254432e544f502ffabe6d6d03437564ded5f9cadadbf2b95d0b693f57dc04733edf9a483617d2041e031caf8000000000000000d300dabf445a010000000000,1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ:12.5273938|OP_RETURN:0.0,,stale,VALID,17415a49,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,15,stale_only_publication,repo-data,1269872,,529428,0000000000000000002f9d1ae00af4ac8777469a029de1c770fe6e2f4f59aeb7,000000000000000000220ad3b5a210902e025a16bcc74d17c9a5285fc54d1f99,1530069670,17376f56,1652492719,00000020991f4dc55f28a5c9174dc7bc165a022e9010a2b5d30a22000000000000000000ecacd0b8df539cecf39f57e1f0e560b7c835662a10a51fdd13d819f9f8ddfaafa602335b566f3717af097f62,031414080b2f454231362f414431322f04120d335bfabe6d6ddcfb7ca12ac33739623dc534b62071d698c875b632be10b01fd1d9462f00a86e8000000000000000087000744b284b01000c2f4d533751343734365a502f,162yoHmpvqCq5SztkKaiEd5LiPyxcPLYzu:12.50861086,,stale,VALID,17376f56,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,16,stale_only_publication,repo-data,1307809,,537859,0000000000000000000c734e8e9ac497113aa2419f6bfbf0a5046d8187e137eb,00000000000000000024622c5290c6374587f74f78069406af6d001c1b2fabff,1534891167,172c0da7,2352225943,00000020ffab2f1b1c006daf069406784ff7874537c690522c622400000000000000000007b08f4225bb956f35120096ae7b08716c18dc54217b222489d0b181d8838f399f947c5ba70d2c17971e348c,0303350841d6df25277124b441d6df252718f6c52f4254432e544f502ffabe6d6df230e894adf2e83727eb27666cd7afb7683558069bdb7e57279c83b97cef176a8000000000000000d700f134ae0dabaa00000000,1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ:12.78711745|OP_RETURN:0.0,,stale,VALID,172c0da7,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,17,stale_only_publication,repo-data,1318659,,540230,00000000000000000007a67525e5243b8606ca058bbc767604011fa147f89c32,0000000000000000001e84cc5520bf6dcb06ed63703fa7c407608abb9bd7cf7c,1536258651,1729d72d,1932930412,000000207ccfd79bbb8a6007c4a73f7063ed06cb6dbf2055cc841e0000000000000000005824a29c3079f17e31aa46657e7cfcd584be651b61c25b26fe08fcea3da8b9555b72915b2dd729176c2d3673,03463e0841d6e45c93abd3f541d6e45c92a69f3d2f48756f62692ffabe6d6d9ebb6008f388ba54b396546c64136ccb2e0b3da3ed1f2121f9258d983bf37a798000000000000000c500fcb5ef55551500000000,1EVzaFkkNNXq6RJh2oywwJMn8JPiq8ikDi:12.67740811|OP_RETURN:0.0,,stale,VALID,1729d72d,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,18,stale_only_publication,repo-data,1343332,,545312,0000000000000000000f1faa71a8fe7544556a2d89bbc0ddafd57c2350fa8114,000000000000000000109f4dca5d0fea2c03cd165d1b9356f8f07e6aa8c785f0,1539263620,1725c191,304713515,00000020f085c7a86a7ef0f856931b5d16cd032cea0f5dca4d9f1000000000000000000019bba046e8381b006eb0bf00a37e519563502a39f294b3fa77fea81566839936844cbf5b91c125172b8f2912,03205208042c67c15bfabe6d6dbab4113ee69b0d67762377a36df2ffa32f3bf74ed7c07bb5b166afd5f2f51eb68000000000000000082000a78a08130000062f081801002f,162yoHmpvqCq5SztkKaiEd5LiPyxcPLYzu:13.10659283,,stale,VALID,1725c191,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,19,stale_only_publication,repo-data,1392545,,555155,0000000000000000002fa73d58dbc421939796bc370af1ece833f2d1ff2fdca3,0000000000000000001d25429cf17e36c59f270cb54abef604d68623536d61e6,1545599646,17371ef4,3789498705,00008020e6616d532386d604f6be4ab50c279fc5367ef19c42251d000000000000000000fb8d209c56f4a22ca12f33b826e4b90b2a9c5ad388712b237762613d7bce1e809efa1f5cf41e37175129dfe1,0393780841d707fea8b7932441d707fea7b552732f48756f62692ffabe6d6da042e070d269c02f5ca69e016c921caa202a8baf82dc6304b58fcd4b68165fd98000000000000000ca003bf9e31f010000000000,1EVzaFkkNNXq6RJh2oywwJMn8JPiq8ikDi:12.63141621|OP_RETURN:0.0,,stale,VALID,17371ef4,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,20,stale_only_publication,repo-data,1400484,,556976,00000000000000000004b7c8cd40132c94085abc0bf2448c1696788fb1ac5460,00000000000000000030967160f0687e7fd730783b7ff9fb78349b01d44eff19,1546598964,173218a5,2537400244,0000002019ff4ed4019b3478fbf97f3b7830d77f7e68f060719630000000000000000000b0d692718163526139f2aff6e9af1bbcbf851ee0002297743674b2de42667e22343a2f5ca5183217b4a73d97,03b07f0841d70bce8da349de41d70bce8d10121f2f4254432e544f502ffabe6d6d3402d3e86f3341f50539233704a8bea5d384409525e371cb1f4e4dcf31caa04b8000000000000000e3001fc2abf9000000000000,1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ:12.9787018|OP_RETURN:0.0,,stale,VALID,173218a5,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,21,stale_only_publication,repo-data,1403363,,557619,00000000000000000029ebab8bd47d86043309823f5f1577d881395f292b075a,00000000000000000001866035a5ca39732ea6366fc4fb7ccb05cc477ec5707e,1546961355,173218a5,4264063836,000000207e70c57e47cc05cb7cfbc46f36a62e7339caa535608601000000000000000000da43da9acc84e4285dfe7c32e4e36bc84f9058fcb2f3f24795e9f3c41351b9e1cbc1345ca51832175c7328fe,0333820841d70d306f775a2f41d70d306f6d89f52f48756f62692ffabe6d6d2d4f4323da0ec3267d4a57c5122eecab386fd0b9cbcc574d6cb44ca81fe7a6fd8000000000000000d500c474aa00000000000000,1EVzaFkkNNXq6RJh2oywwJMn8JPiq8ikDi:12.55493352|OP_RETURN:0.0,,stale,VALID,173218a5,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,22,stale_only_publication,repo-data,1481520,,574287,00000000000000000020d41cb0805977d7f4446684867183f2baf8f0c10ce867,00000000000000000020cc03aa308463cf185b67af7edcff93b395e681cf72ee,1556813564,172c4e11,3064421897,00004020ee72cf81e695b393ffdc7eaf675b18cf638430aa03cc200000000000000000005f7ff2f27f0fe1efc10881623034596fa37df6ccfc9f289eab9c4b4d460d6d92fc16cb5c114e2c17095ea7b6,034fc30841d732c5bc5374b241d732c5bbd359662f48756f62692ffabe6d6d5fb3d8256952795707b6a23d04432301af9c85df05c3c139335dd49922c3094b8000000000000000e700731cc2b1290400000000,1EVzaFkkNNXq6RJh2oywwJMn8JPiq8ikDi:13.0843488|OP_RETURN:0.0,,stale,VALID,172c4e11,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,23,stale_only_publication,repo-data,1488345,,575695,0000000000000000002409ed07fdbb1d0359a0c516014115c5451aea724baec8,000000000000000000152f6d484846125ab486ee3de4b9f0addd5b5bebb8aab0,1557672834,1729ff38,1784118994,00000020b0aab8eb5b5bddadf0b9e43dee86b45a124648486d2f150000000000000000006c90a0594f38754ab66865201b98a859d923b04fc1d7f8ce217a098b3e79f9998233d85c38ff2917d27e576a,03cfc80841d7360ce19c6c5641d7360ce0c14b802f45324d2026204254432e544f502ffabe6d6dbf1856fb71bee34a2fbd1aaf1e44e6ccdcde1f4e5cd0cd2bc9d786101d6f863e8000000000000000e50069f9942a000000000000,1FVKW4rp5rN23dqFVk2tYGY4niAXMB8eZC:12.82835602|OP_RETURN:0.0|137YB5cpBLxLKvy8T6qXsycJ699iJjWCHH:0.11650373,,stale,VALID,1729ff38,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,24,stale_only_publication,repo-data,1503945,,579169,0000000000000000000705b5fb5ffadd8bb33bb8e7b0cfd6c9c295fe9267e992,0000000000000000001189cebc9f85d3e7535f283a56a211930ffc9cea3a3923,1559638683,1725bb76,1436700712,0000002023393aea9cfc0f9311a2563a285f53e7d3859fbcce891100000000000000000051c0e247fc48ed3dd5089799108c48f3d6d2a9da67244a8aa3d466bb5ffec1269b32f65c76bb25172850a255,0361d60841d73d8ca7054c8f41d73d8ca6ae653d2f4254432e544f502ffabe6d6d56780691a9ea2ea09ba467d1c9201d13ce451f38775c243f4957f49895f5e7ff8000000000000000d3002cb1fec5def400000000,1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ:14.69642765|OP_RETURN:0.0,,stale,VALID,1725bb76,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,25,stale_only_publication,repo-data,1535359,,586151,00000000000000000017a3d0245aaf6ea57a78d4cb2f7f61c4e07664105e3407,000000000000000000006447f6c4d727e0efa6a03e815846898170c59fd47d18,1563594240,171f0d9b,3707231732,00004020187dd49fc57081894658813ea0a6efe027d7c4f6476400000000000000000000e4c878e66a5667ef8472fed0b03cfd2dffefcad1eaec91a65868fbc629d0413c008e325d9b0d1f17f4ddf7dc,03a7f10841d74ca3804dd91a41d74ca3801ebe792f4254432e544f502ffabe6d6d474e907d6e5f4e4bdd3551ddb4bb6a1d0547728ec56df39aee91e438ca28b7118000000000000000d200cc6fa404000000000000,1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ:13.01895703|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,171f0d9b,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,26,stale_only_publication,repo-data,1550170,,589508,0000000000000000000bb81a2063db16d47ed3c0dcb7000d437abb81a2cb8f0d,0000000000000000000b4c788595dcd5e9f5baa7d39b9deeb998b0844c293fb3,1565459781,171c3039,1910606780,00000020b33f294c84b098b9ee9d9bd3a7baf5e9d5dc9585784c0b00000000000000000006f9be0aba53f6370a437fd24396cba2c76f70d002c6737230ede14eeac35d1245054f5d39301c17bc8be171,03c4fe0841d753c151e7d2eb41d753c1515ee9be2f48756f62692ffabe6d6d62970faf024f3c20256458f936a69107675aca850132bef02871149b04e6706b8000000000000000cb0046722052000000000000,1C81BGyi8SJ919UxnHm2iwNmaN2RHfU4us:12.77403614|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,171c3039,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,27,stale_only_publication,repo-data,1586502,,597567,00000000000000000001426527cb1d50ef29977ee242330a6b5149e1bceea29f,0000000000000000000fa3fd7ba71c986736a7edd3bca25fb748bfc7adfd37fa,1570034246,17160f24,1125614927,00004020fa37fdadc7bf48b75fa2bcd3eda73667981ca77bfda30f0000000000000000009209bd704d98bb2a72671e4bd43c385cff8e58eb5edd2c648032e7ca1150129446d2945d240f16174f851743,033f1e0941d76534924c4d3341d7653491a11e5d2f45324d2026204254432e544f502ffabe6d6dc6d4edf965e55feed44d3a5ccaf16695b2d2dd076f9bc1073de7a002244203f88000000000000000e700ee347c8a010000000000,1249HZzzG5YSi8juRXPXYopcCYBx3CQYW7:12.81947416|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,17160f24,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,28,stale_only_publication,repo-data,1634560,,607673,0000000000000000000fac4555d885511f322497c2f44c6e3db90057f5cfb463,0000000000000000000f330898015fa41ea34d4abcb92c4a77c5b9eaa1c8ac5a,1576084056,1715dbd2,882704522,000040205aacc8a1eab9c5774a2cb9bc4a4da31ea45f019808330f0000000000000000003336bfd313f0ea5008d6f0c1c6891665a8596d994256065b543958b493fe04d75822f15dd2db15178a009d34,03b9450941d77c4896cdfcfd41d77c489647199f2f315448617368263538434f494e2ffabe6d6dd64b71c87fd891bfee7e74b60cacb95d55bd9b18d42095a74fd8c710120a516c8000000000000000dc0062ae1645010000000000,147SwRQdpCfj5p8PnfsXV2SsVVpVcz3aPq:12.63515126|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,1715dbd2,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,29,stale_only_publication,repo-data,1665854,,614601,0000000000000000000cd4fe0479cad63e7eb6df154c28dec9d7ed37a510bfbf,00000000000000000002c59d17f75df18dcc621e5d00afe63db0f342a01b30b8,1580026083,17130c78,1846920985,00200020b8301ba042f3b03de6af005d1e62cc8df15df7179dc5020000000000000000005ba257c79b3c211076f77c04a8687508aba344973a6cd4503490cc8a00a8d1b6e3482d5e780c131719c7156e,03c9600941d78b52390a20ae41d78b5238f90b772f315448617368263538434f494e2ffabe6d6d22f4be6071924833524e05fbca87a21745f2db6ad27eca0f4a7e5e781583f47d8000000000000000dc00f4f616d9380000000000,147SwRQdpCfj5p8PnfsXV2SsVVpVcz3aPq:12.57114148|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,17130c78,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,30,stale_only_publication,repo-data,1707177,,623024,000000000000000000071cf6bc3703bb4dc24d4a43ceff3a0e6ac86cb74b1b91,0000000000000000000f99ee26d2cf1a45316b5436bb19ddbf9e6794a88e0ca6,1585229427,17143b41,742850753,00000020a60c8ea894679ebfdd19bb36546b31451acfd226ee990f00000000000000000036fc3998e366b8363c2bd3a2be6364b6b822f28ba5f43dd8d7800f37512a42cb73ae7c5e413b1417c100472c,03b0810941d79f2b9c7f1f3541d79f2b9c58cfe82f48756f62692ffabe6d6d5f91efad6b0bda8026fe302cf155809f3634d8d80739f16261ce2b2584fcde698000000000000000dd004fd75a7f00a000000000,1C81BGyi8SJ919UxnHm2iwNmaN2RHfU4us:12.72469137|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,17143b41,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,31,stale_only_publication,repo-data,1732185,,628490,0000000000000000000f18592c64fbb62fdc29795c47c70478f38b548d2fd3b3,00000000000000000002e13e4332aed9a428012c0ab60917876b67e799445349,1588377399,1711a333,3058101448,0000c02049534499e7676b871709b60a2c0128a4d9ae32433ee1020000000000000000002c332f23b37128506fc50b45188edc5539f12ced047c2e8e2d6dabc324b89a9637b7ac5e33a31117c8ec46b6,030a970941d7ab2dceba5eef41d7ab2dcdeda67e2f315448617368263538434f494e2ffabe6d6d7cfc03d2d2b09375fe0d60cdfe7844eeeced6550d65d88860ecd35a273f5496b8000000000000000b4000414979d030000000000,147SwRQdpCfj5p8PnfsXV2SsVVpVcz3aPq:12.82423319|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,1711a333,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,32,stale_only_publication,repo-data,1758703,,633898,00000000000000000006e4f72bf9dda0ee692a4f36bc3562eeae3c259ea449e6,0000000000000000001006e4a292756dd04ef24f6e4901233e4f53224e78e281,1591721252,17147f35,2666031684,0000402081e2784e22534f3e2301496e4ff24ed06d7592a2e40610000000000000000000e34d393dacc407019f1a0b5351b19265d6d58a9db2b3aa0b7bf005b8e5f46b9124bddf5e357f1417446ae89e,032aac0941d7b7ef49c3d52241d7b7ef4917e50f2f315448617368263538434f494e2ffabe6d6dc49ae53b081efd9e7ba69b08570294f000d77c1fdf7683e691bedc458f99bcf38000000000000000fe00e3985abc020000000000,147SwRQdpCfj5p8PnfsXV2SsVVpVcz3aPq:6.61435654|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,17147f35,,,valid_direct_stale
terracoin,validated_stales,data/terracoin_validated_stales.csv,33,stale_only_publication,repo-data,1798533,,642522,000000000000000000036f762effd9c6879299d358ac41ceb0f445ddb1eda495,00000000000000000005e5a8622735b343980b7b7c7f2f01e2da8f27f33f0377,1596742729,1710b4f8,3759967542,0000c02077033ff3278fdae2012f7f7c7b0b9843b3352762a8e505000000000000000000d179095c5c57fb76382723397d3821dada2768f2232c3e0c6dc84cf098735da0495c2c5ff8b41017368d1ce0,03dacd0941d7cb1713bb3e5141d7cb1712c3796e2f315448617368263538434f494e2ffabe6d6df3841e7836a3548a9b9e966372f614111abb62ba77e9c2228ba52b83b87311e380000000000000008dbf5fd6dfb3000000000000,147SwRQdpCfj5p8PnfsXV2SsVVpVcz3aPq:7.51508212|OP_RETURN:0.0|OP_RETURN:0.0,,stale,VALID,1710b4f8,,,valid_direct_stale
