chain,source_kind,source_path,source_row_number,artifact_scope,provenance,child_height,child_block_hash,child_block_time,btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,btc_nonce,btc_header_hex,coinbase_scriptsig_hex,coinbase_outputs,full_coinbase_hex,classification,validation_status,expected_nbits,rejection_reason,btc_stale_relevance,relevance_reason
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,12,stale_only_publication,repo-data,255408,,,488580,000000000000000000581c04dbb1e21e48dfa910009f3eb5e896fec45a58fedb,000000000000000000ed4fa90379fe311da240398323e7e7f476cdc8663c5e79,1507308488,1800fa73,2925114817,00000020795e3c66c8cd76f4e7e723833940a21d31fe7903a94fed000000000000000000e71dc3a7682e3dd151e05a93787edccb6c5ddd2f198228285925642d66cc86afc8b3d75973fa0018c1b559ae,03847407052f4e59412f2cfabe6d6dbcef5cceec7cb153deee67c8f732f3b1fe7d523ab085e9427f5611c2c9b2db4c04000000f09f909f0f4d696e6564206279207877373731310000000000000000000000000000000000000000000000000000000000,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac;6a24aa21a9ed4278c36ad62318a8e2d2e0fb65f2c10f08fc0c094f35c8e61ee8a1d2d0d24125080000000000000000,,stale,VALID,1800fa73,,,valid_direct_stale
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,13,stale_only_publication,repo-data,255825,,,489018,00000000000000000066540de16a5bbcdcca147b86af957832285a20e6c33f43,000000000000000000339cddd1fdd5aa00760f6bebd03091c91aadb869cee534,1507537355,1800fa73,68025282,0000002034e5ce69b8ad1ac99130d0eb6b0f7600aad5fdd1dd9c3300000000000000000020f6f3c3a140697a4450b68d1986af357b4748f3824d26230c59b3570edc27c7cb31db5973fa0018c2fb0d04,033a7607052f4e59412f2cfabe6d6dd53b795e7532e53923340ffb5fb05f329f65a9cb0d775e4db2df53aaa13e22d204000000f09f909f0f4d696e6564206279206d393030306d0000000000000000000000000000000000000000000000000000000000,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac;6a24aa21a9ed7cc412b1fa61a9e6f769a5ffd5d7a314ebda81cfeec2ac62701bf2f6375bb89f080000000000000000,,stale,VALID,1800fa73,,,valid_direct_stale
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,14,stale_only_publication,repo-data,261368,,,493930,00000000000000000065c209d774cef33d906a44102c7c0119c27dff32c34b9a,000000000000000000618ad9a139c57d577a85a21c7cd95b3ab74ef3c34375de,1510332660,1800ce4b,939715622,00000020de7543c3f34eb73a5bd97c1ca2857a577dc539a1d98a61000000000000000000c488086ec3d4e3f1ab4e52c62a43ce3c9a56e9188549504e1d85b0b28e5a047af4d8055a4bce001826ec0238,036a89072cfabe6d6da245bd8a66257745464ee1ae4ecb2a4bea30e8ce07c8b23d5641772c878187dd04000000f09f909f164d696e6564206279207a68656e6779616e393939393900000000000000000000000000000000000000000000000000000000,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac;6a24aa21a9ed7c8abf9858508dc1dff499aff7b65e0519b017bbaf76afe1b37ee8cc54b1afbf080000000000000000,,stale,VALID,1800ce4b,,,valid_direct_stale
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,15,stale_only_publication,repo-data,261418,,,493957,0000000000000000007738824e13b4ea73a5f4600e1e9a414439a654325e7149,0000000000000000007efb43533e4fee052ccc10956ee7eaeeaf4fd115fe3160,1510351972,1800ce4b,601074149,000000206031fe15d14fafeeeae76e9510cc2c05ee4f3e5343fb7e00000000000000000058f3a56da707f60cd0d2d25a495d3547f606105aec6c62d1f5a520f1d990154d6424065a4bce0018e5a9d323,038589072cfabe6d6d9a127da6f713c3f823615351f4c2ed37eee9b17dc708d10395d80ed49b65f9c804000000f09f909f0e4d696e6564206279206866323362000000000000000000000000000000000000000000000000000000000000000000000000,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac;6a24aa21a9edf13753458f04d3e1b3ae0a828fff6a1a7b5bcf2576deaf4872ddf471f9a9e9cb080000000000000000,,stale,VALID,1800ce4b,,,valid_direct_stale
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,16,stale_only_publication,repo-data,261428,,,493960,0000000000000000006bca231cc31a4df54c9b0b9cf03bdeb3408bb787aa51f6,0000000000000000003a9f362e0d8e48613d23f2cfb83b94a49a49eb93c1612d,1510356113,1800ce4b,3497277284,000000202d61c193eb499aa4943bb8cff2233d61488e0d2e369f3a000000000000000000c4bfead26d06f8bae2240f6a1320f98d1857d4df4ce90f3a5f935821be11cc889134065a4bce0018643774d0,038889072cfabe6d6d864aceec2a72ea0f47d1e36afe491050cea044cec37a68064f202a26707a68f504000000f09f909f134d696e6564206279206d6963726f627431303800000000000000000000000000000000000000000000000000000000000000,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac;6a24aa21a9edc3d2a78160bf3f566441ea56876cf7a1e03654ef78a6f95ea0c93c8ee364936f080000000000000000,,stale,VALID,1800ce4b,,,valid_direct_stale
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,17,stale_only_publication,repo-data,261466,,,493967,000000000000000000781c613e19c52be0fce198e18bb6039f5656826e28add8,000000000000000000823ce845dde1bf51e7da258d06605d09008e6a5ad9b09f,1510366763,1800ce4b,940397494,000000209fb0d95a6a8e00095d60068d25dae751bfe1dd45e83c820000000000000000003fd0f1562e34fee6435eafcb06fa48f0f113483e2d498ac4ddc456e4c0549bbd2b5e065a4bce0018b6530d38,038f89072cfabe6d6d940e2589202461e3385bfaadb1e603eb623f2e468958dcc6f3c0262a06ab70c904000000f09f909f104d696e6564206279206a696e6c696e6700000000000000000000000000000000000000000000000000000000000000000000,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac;6a24aa21a9ed2e5a9023db29ff1d045fb6f2bcbb8faf5b5649ceb9b6881106688762c50d8396080000000000000000,,stale,VALID,1800ce4b,,,valid_direct_stale
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,18,stale_only_publication,repo-data,261928,,,494120,0000000000000000005eebfcd965ce6655d84580779e53b3f60f4bb877423b07,0000000000000000000a9b1f5b780231cc2f103a369144e31333ea0e262e4ff0,1510530789,1800ce4b,3204015784,00000020f04f2e260eea3313e34491363a102fcc3102785b1f9b0a000000000000000000ff5bd73a225dbc0ed26cb732c9edd33eae6add98d9ef4208c03c1e1c372181d1e5de085a4bce0018a866f9be,03288a072cfabe6d6d7a6684ba9ab810d15362462b28b293d4357b1982eef107fbed444fb7f9252d6f04000000f09f909f0f4d696e6564206279207a7a797a7a790000000000000000000000000000000000000000000000000000000000000000000000,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac;6a24aa21a9ed888a4b31ac9481b89b8eaef99d32f5ee013bc4aa8780830c48a9b8475a325a4e080000000000000000,,stale,VALID,1800ce4b,,,valid_direct_stale
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,19,stale_only_publication,repo-data,261967,,,494144,0000000000000000006857fd1f8669536b61e34158dc286122ca5d8ae680114a,0000000000000000008446724e699b520d1cc0b90a28ee26f5ca0845eb77ae68,1510547065,1800ce4b,3860208972,0000002068ae77eb4508caf526ee280ab9c01c0d529b694e724684000000000000000000dfc4aad1bf199fa634a739c8e62d6e8bebdec7ae840bd4a89672e39ef1ea86e8791e095a4bce00184c1d16e6,03408a072cfabe6d6d94e6e5d5070a9080610c5e8347d1fcc3a61025e73e86229e7f9be8e7174f893604000000f09f909f114d696e6564206279207871313331343639000000000000000000000000000000000000000000000000000000000000000000,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac;6a24aa21a9ed4e909ddf408696537da46d5edd3e79793b37258ca980fc931c6a7346136652d1080000000000000000,,stale,VALID,1800ce4b,,,valid_direct_stale
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,20,stale_only_publication,repo-data,266102,,,497837,0000000000000000002bfbfeb22d696cc4361cc96945b3397e5fc86c55f9fc48,00000000000000000084148900f012821fb52cafa3f6f61eadf413ca6bb0d856,1512532084,1800d0f6,1600044135,0000002056d8b06bca13f4ad1ef6f6a3af2cb51f8212f000891484000000000000000000771d9fe649fd4797fa8ee64b5581573bd9dd956ef614b1496677ed7139b27ade7468275af6d0001867bc5e5f,03ad980741d689da1d0f003e41d689da1ce7fa352f4254432e544f502ffabe6d6d4de7930b8e26b7350e748b0f7213edd006ab8bd7b6892cd13e2d6f264ac777458000000000000000f100c891df4b249000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9edf43fbc282bd1a605485494b719a830512c9db40d9bca8ffecc35f03312ac0d78,,stale,VALID,1800d0f6,,,valid_direct_stale
emercoin,validated_stales,data/validated-stales/emercoin_validated_stales.csv,21,stale_only_publication,repo-data,266513,,,498307,0000000000000000000a8a698474460c625e612272242b806265444fb588c7ab,0000000000000000006cd61662ac695695c13af5c13ffb8cd466151a7e8178cb,1512777664,1800b0ed,1136310413,00000020cb78817e1a1566d48cfb3fc1f53ac1955669ac6216d66c0000000000000000001e4dac48aee30fc20c58daf157456b3e98cdf35a9c282db97698e5d06814e1e2c0272b5aedb000188db8ba43,03839a072cfabe6d6d62c6ef765280f73fe3ddc082643d5c91beaca2f199c17f1cba8b751fe979e4df04000000f09f909f114d696e6564206279206b79657965303031000000000000000000000000000000000000000000000000000000000000000000,76a914c825a1ecf2a6830c4401620c3a16f1995057c2ab88ac;6a24aa21a9ed1921bf7ac64aacbb792e0176c2019c1db8b31e79a240a5f2ab270665bd7747f5080000000000000000,,stale,VALID,1800b0ed,,,valid_direct_stale
