chain,source_kind,source_path,source_row_number,artifact_scope,provenance,child_height,child_block_hash,child_block_time,btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,btc_nonce,btc_header_hex,coinbase_scriptsig_hex,coinbase_outputs,full_coinbase_hex,classification,validation_status,expected_nbits,rejection_reason,btc_stale_relevance,relevance_reason
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,12,stale_only_publication,repo-data,995017,,,481180,00000000000000000046ec34684798780becaceb4f393dabb071f89206236998,000000000000000000972190f34a25bad47d4c8b6eb232704634bb5719fbeece,1503105623,180130e0,2938770971,02000020ceeefb1957bb34467032b26e8b4c7dd4ba254af390219700000000000000000090ff091f7998e8c837c70e7a1df725be39df48787ba139f40ba648d5c6d6d23c57929759e03001181b162aaf,039c570741d665e496a8673f41d665e4962c515e2f4254432e544f502f4e59412f4542312f4144362ffabe6d6dbc442a66f26e9ff761bcd313154b38595918edac225aa7a49ec345f81989d2eb800000000000000009197b1e114d000000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed23c759e65d08f4e69de9b223f28faee7d2f58b9f716343e69fdfc024bce82c76,,stale,VALID,180130e0,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,13,stale_only_publication,repo-data,1001275,,,482910,000000000000000000ccafc5477e199fb98ebf501a258cfc246a989160b52a5f,00000000000000000054451b1d0d386911d1a8167a5cb79d6b6f5bdb08da8ba6,1504234537,18013ce9,4068614712,00000020a68bda08db5b6f6b9db75c7a16a8d11169380d1d1b45540000000000000000007976e2ed7c4d8c87b04f11014cc981c0b6a3d04ba457db011a120f90a8aa2cf429cca859e93c0118382282f2,035e5e0741d66a330ae7be3541d66a330a4d297c2f4254432e544f502f4e59412f4542312f4144362ffabe6d6def54da3b157e98e6dcc226bc463f2c32f183559ed4e17415953963b4c5e50ec58000000000000000098a469642dc6db400000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9edb352aef85ed64dd397ff1ebf4831f1497d4371ddf7af20ca835add5d155afe6b,,stale,VALID,18013ce9,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,14,stale_only_publication,repo-data,1002300,,,483261,00000000000000000091d8cba329aa16472e90dfa76ee0eff3e964be46a8a402,000000000000000000169d07d42816770802c5bc151237e63b893f05bfdba947,1504423106,18013ce9,3041912350,0000002047a9dbbf053f893be6371215bcc50208771628d4079d16000000000000000000f8296efc0a06b198e8937caf7bf3d8eb3473142f9be78eb289036d80793653efc2acab59e93c01181ee64fb5,03bd5f0741d66aeb31dff57541d66aeb30fceb7a2f4254432e544f502f4e59412f4542312f4144362ffabe6d6dac33994f36359b196e8a41492775957adf2a12ad058c6d5db5776c63b5849a048000000000000000972153094ad1010000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed028534375afe17d878e8af13fce72e6b9ff775a7b4dc2a7aa16d25fb3485d2ec,,stale,VALID,18013ce9,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,15,stale_only_publication,repo-data,1004037,,,483897,000000000000000000756ed2241bdeb4a4b35dce547d9c4a4b1751326b1080ac,000000000000000000cd5609e77ee84cee00964f9f33708c5253b462ee2fdf79,1504732346,1801310b,1628840730,0000002079df2fee62b453528c70339f4f9600ee4ce87ee70956cd000000000000000000e5e5ba5302aa551d67e944b65bfa727e9a2fe63c6b781f2b73598e3b85a82044ba64b0590b3101181a231661,0339620741d66c192efdc0d841d66c192eeeb9302f4254432e544f502f4e59412f4542312f4144362ffabe6d6daad93d26771dce91d55df5f441468287f6036d452ab7f8f86a33b3794486362c80000000000000000515dca71e55010000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed9d33530097548974c7087fe630bbfefa4127d06138160381e30decf13053f2cc,,stale,VALID,1801310b,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,16,stale_only_publication,repo-data,1004935,,,484218,0000000000000000011025958789cdd9a8dd8382eae174a9b1d307e6b21faa28,0000000000000000007a363d793466c78672c56df72a54632ab303588a765d08,1504896495,1801310b,3401196994,00000020085d768a5803b32a63542af76dc57286c76634793d367a000000000000000000a3b5e49cc258be72bdadfe1b5be97385207b891139cb1a7a77135e57784927ecefe5b2590b310118c225baca,037a630741d66cb97d455bb541d66cb97c16bab22f4254432e544f502f4e59412f4542312f4144362ffabe6d6d6be52aa142f57c7b44bea17040dd626bcf1e5aebaf917abb157d8ef47041bb0a800000000000000004355f1191ae010000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9edb67f80562c01ea584ea16a089e4573321d746ff572496f69691b57866a431800,,stale,VALID,1801310b,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,17,stale_only_publication,repo-data,1007196,,,485016,0000000000000000001076eba0a97af193920f60a46e8fd5096029b6bad7655e,0000000000000000009986c055b2ba9c942ad099ae1731fdd50ab965e39c942a,1505303987,1801310b,2899560980,000000202a949ce365b90ad5fd3117ae99d02a949cbab255c08699000000000000000000217891cff110be23126da38bf7a4e169da1b6a3c610fe247df0a6114e320a3f3b31db9590b31011814cad3ac,0398660741d66e476334543341d66e47620387ea2f4254432e544f502f4e59412f4542312f4144362ffabe6d6d42b746e86574b761878cd1fa66bc88a136567a7827ce5e938178c02c10515a1c80000000000000009753e72ea5da4be800000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed0ff343c21e3c5fc1d8e269735bb49a94221cce16c77fcbba2dfc5795fac59212,,stale,VALID,1801310b,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,18,stale_only_publication,repo-data,1117990,,,521694,0000000000000000002296da272a0a6ca7597819a5a7f8460c12daa411209eab,000000000000000000423fe0090b7704727a178866f02a198d392cd619f25837,1525743973,1745fb53,1312958563,000000203758f219d62c398d192af06688177a7204770b09e03f4200000000000000000035f82666f617ee8d3bafbeeca428f8904661a0a6525a391f47316c538dd3ae786501f15a53fb45176328424e,03def50741d6bc405653fd5141d6bc40553dbdc22f4254432e544f502ffabe6d6d13ae8eb6437f380b88e1cd292881e217750e38a96fa479740823210aa451eb338000000000000000c200b26c0000064467acaaaa,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed4c07146803e56874a85149aefcdd321374f063d56a6da75df9535ba54813817a,,stale,VALID,1745fb53,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,19,stale_only_publication,repo-data,1129152,,,525268,00000000000000000019e18acffaaf455b9553d73fadc7ab4a610ab0952b369c,0000000000000000000f915b7b8b61cbeab58eac79ef2947bcbefcaab01541bb,1527763207,17415a49,2021545654,00000020bb4115b0aafcbebc4729ef79ac8eb5eacb618b7b5b910f000000000000000000936a1a27f9b700c9b57e398c6025c27afe52299719423414b599cd39c3d0722707d10f5b495a4117b6567e78,03d4030841d6c3f44230da7f41d6c3f441e91fb82f4254432e544f502ffabe6d6d03437564ded5f9cadadbf2b95d0b693f57dc04733edf9a483617d2041e031caf8000000000000000d300dabf445a010000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed544b2c76f9bd6b545a665933b034960212374c104688659e0085820892c6d2ce,,stale,VALID,17415a49,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,20,stale_only_publication,repo-data,1141934,,,529428,0000000000000000002f9d1ae00af4ac8777469a029de1c770fe6e2f4f59aeb7,000000000000000000220ad3b5a210902e025a16bcc74d17c9a5285fc54d1f99,1530069670,17376f56,1652492719,00000020991f4dc55f28a5c9174dc7bc165a022e9010a2b5d30a22000000000000000000ecacd0b8df539cecf39f57e1f0e560b7c835662a10a51fdd13d819f9f8ddfaafa602335b566f3717af097f62,031414080b2f454231362f414431322f04120d335bfabe6d6ddcfb7ca12ac33739623dc534b62071d698c875b632be10b01fd1d9462f00a86e8000000000000000087000744b284b01000c2f4d533751343734365a502f,76a9143738752136c7b5deebbded93274d69c90d3b208f88ac,,stale,VALID,17376f56,,,valid_direct_stale
unobtanium,validated_stales,data/validated-stales/unobtanium_validated_stales.csv,21,stale_only_publication,repo-data,1152241,,,532489,00000000000000000002c993cd9e9b3af3da6c921b5f61765406e1e4c980e674,00000000000000000013424801fbec52484d7211c223beec97f02236a9b6ee03,1531938398,17365a17,1280528520,0000002003eeb6a93622f097ecbe23c211724d4852ecfb01484213000000000000000000da9efa345abbac1078893c05ee94f35812d89f33e499d3974ed1460ef14569495e864f5b175a36178850534c,0309200841d6d3e198c13a8d41d6d3e197947e272f4254432e544f502ffabe6d6dd1a6a8ad33e51cbe6b999d1ddacff4b840606a6d275fb5993dfa2ad57fcc2c868000000000000000c2006de5000004285f0cab6a,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9eda97e4bb35c9ce41396bd3e02e0013800ac249be1d33d9873fff513b57855f670,,stale,VALID,17365a17,,,valid_direct_stale
