chain,source_kind,source_path,source_row_number,artifact_scope,provenance,child_height,child_block_hash,child_block_time,btc_height,btc_header_hash,btc_prev_hash,btc_time,btc_bits,btc_nonce,btc_header_hex,coinbase_scriptsig_hex,coinbase_outputs,full_coinbase_hex,classification,validation_status,expected_nbits,rejection_reason,btc_stale_relevance,relevance_reason
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,12,stale_only_publication,repo-data,1635484,,,495171,000000000000000000808eb41dd47d57aef25374b3c248b2b91ca9b5d97ff51f,00000000000000000083612f773b381a8b0ecbeef5d9c55e97737b2b4069291a,1511148095,1800ce4b,2571840915,000000201a2969402b7b73975ec5d9f5eecb0e8b1a383b772f6183000000000000000000635a6de69ca79abc8836afaff838005504d27fd63b67a4ae4dda75b2952237e63f4a125a4bce0018932d4b99,03438e0741d684929042613841d684929015aed62f4254432e544f502ffabe6d6db85755b9dbbbaff150b39de1ff3ba49dc4054f6437d588f214ba6824ee79959e8000000000000000fc0025755c50000000000000,76a9142b9db958ed02331e9fe78eff8c33cc9b276e40f188ac;6a24aa21a9edd1abbd626ada754eaccb244ba0f42400ab68e2f1669660278814a6ea24f4c3b4,,stale,VALID,1800ce4b,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,13,stale_only_publication,repo-data,1706191,,,503806,000000000000000000841bfca4eb3f5b4c028d78a8af8dd0e0fcdd2774d9b8b3,0000000000000000008a4e9bd8f713b2473fdcbd90d791fb62f01e73a0802cbf,1515726267,180091c1,2430051977,00000020bf2c80a0731ef062fb91d790bddc3f47b213f7d89b4e8a0000000000000000000bf5e658c66404c4bfd70e0b978ca825919b4940e19331565a5905b0d547ba97bb25585ac191001889a6d790,03feaf0741d696096f1b91b841d696096f0d9e942f4254432e544f502ffabe6d6db0db0f45b3537b95086fae078b50bf3e20b16f78f3b529e16f2b5f82a54216508000000000000000f900c89726ef000000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9edc1860360f357bc3f31397505f1d9c6128d848d2ea8816b01e9f3323217e5683c,,stale,VALID,180091c1,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,14,stale_only_publication,repo-data,1706483,,,503839,000000000000000000604325382f569da26fca365c7bdbb0de8bd12da4c86d4f,0000000000000000002b662533d6de1bebad43e454acf9aa93719bcc8730830d,1515744972,180091c1,3458353068,000000200d833087cc9b7193aaf9ac54e443adeb1bded63325662b00000000000000000012b1790336a10c7bc4a4772d3f502c42a17d942ce555858145d90cdafbf4421bcc6e585ac1910018ac4722ce,031fb00741d6961ba86ba3df41d6961ba8348cc02f4254432e544f502ffabe6d6d8c4c02c6d47e632700da9e9b6c32788dc72c18a65a6715d0bc22ea0837095c4f8000000000000000d7000a1bbc0200a000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9edf03444ba171e7f0aa90bb7a1fd49b7294aef52fbf14de72af6f0c0f7be33da54,,stale,VALID,180091c1,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,15,stale_only_publication,repo-data,1721835,,,505705,000000000000000000520a6174197bca28e864f13dd76db5ea8c9787b8ab5f62,00000000000000000026fc47cf06d1abd6c5889eca9c8b17737b8aa3c0f97ca5,1516709518,177e578c,2478727842,00000020a57cf9c0a38a7b73178b9cca9e88c5d6abd106cf47fc26000000000000000000e7c55573a629c387ce73f87cfcc8942b70347e3e95a9380069e26bac1ccf0d928e26675a8c577e17a262be93,0369b70741d699c9a41ae50241d699c9a3b0b5bd2f4254432e544f502ffabe6d6d0f6e0909b277e3483d50e0180d3ac450edfa667c4cabc034f03e2ab6db9f0a058000000000000000dd0042e80bfb010000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed9132f2c741adf8df1741ec3d1ff66a578f9ef4c969106e2e89004dd4889b6a30,,stale,VALID,177e578c,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,16,stale_only_publication,repo-data,1743975,,,508270,00000000000000000035e3e4cb727262a51f2e814914d2b2fcd4e89dd1b0f4bd,0000000000000000004ce7698187372307116ab41972eff059892557232e98ac,1518108577,1761e9f8,847566862,00000020ac982e2357258959f0ef7219b46a11072337878169e74c000000000000000000de347735c2ec11eaf728dcd4f45d2674a289dca60237421ab21eab0bfe0f9cd6a17f7c5af8e961170ed88432,036ec10741d69f1fe9a9679841d69f1fe872b2432f4254432e544f502ffabe6d6d7d44dd404370be574c04d46a24b40b45be01be591349922e5807609c308205348000000000000000c8006384715c000000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed1c5786be4251f5538a6e7c152e1a57fdc62af053d9ae742d4051903f7c675a46,,stale,VALID,1761e9f8,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,17,stale_only_publication,repo-data,1756721,,,509677,000000000000000000412393430df277b1c5210db7f33bb1bf1babdce10e2034,0000000000000000002bc5c2a5defeaeb4218a9024e3d30442ae5bbfc0c2d16a,1518909980,1761e9f8,204024217,000000206ad1c2c0bf5bae4204d3e324908a21b4aefedea5c2c52b000000000000000000bb8bb815776149ce36d4a76951c6860c278311c6827ac26fa3000efed8fffb881cba885af8e961179929290c,03edc60741d6a22e87ff61bc41d6a22e87471a3e2f4254432e544f502ffabe6d6d4e12baad12341f1f3fbd3f486dcc5c825235f74f638715af39d29a0d493656298000000000000000f900e217c613000000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed5c109c6a9b27d83973c8ece60a20eb024d44f5a9d9412768e3014eb87d59958b,,stale,VALID,1761e9f8,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,18,stale_only_publication,repo-data,1758117,,,509842,000000000000000000552622fa1e15a2c85c6563bd7b66098965804cef3358e0,000000000000000000466682920a7826cfcb02cc4b2cc5d41105b29763ff20c6,1518997162,1761e9f8,3708104225,00000020c620ff6397b20511d4c52c4bcc02cbcf26780a92826646000000000000000000a28c9cf072debcdd0418ab4907e5a689a8a69b0186d16b0825c31d78385e77a4aa0e8a5af8e96117212e05dd,0392c70741d6a283a7fe617341d6a283a74b9d242f4254432e544f502ffabe6d6d0e69e87af2280eee6bda072f2ad8b92e50157f9cb049541f97611da165bdd97e8000000000000000d700cb337258555500000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed089d786ea13eb3a7f3e7b4164f385d6a064e3a1524c364a0a75ac3f178d688a5,,stale,VALID,1761e9f8,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,19,stale_only_publication,repo-data,1806308,,,515256,0000000000000000003f46592dc0e914390890be733769416e3d82b7009ea8f8,00000000000000000020b1436f2c4d7da09da467afe7ed58f61c04be0a97fe55,1522078877,17514a49,3434324240,0000002055fe970abe041cf658ede7af67a49da07d4d2c6f43b120000000000000000000f560b920f52a02bc0ade7a34ff7fd15860a18b6dc079ef736980172e7f67c4739d14b95a494a511710a1b3cc,03b8dc0741d6ae4528276a7041d6ae452771b8192f45324d2026204254432e544f502ffabe6d6d7f270ec92d0d49cbd62ea23427087f16e699d52c909ae5f032d89d6f0f0f59c28000000000000000e9009015395b000000000000,76a9149eecda14fe314502197be7401f4bc3000d73335a88ac;6a24aa21a9ed7f1fe53871be852806799dd1acde97536f59db0b4bed48fa85faf42b6c64eaf1;76a914172cc5187962a7255beddfbd99b547ff7a79352788ac,,stale,VALID,17514a49,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,20,stale_only_publication,repo-data,1987836,,,535495,000000000000000000115e2f370fad2516f8c847f339044ddd3e2da8555ad168,0000000000000000000f6925097a4ac59b9b9270f9ae140d7fd333f4081868e8,1533564391,172f4f7b,2737990228,00000020e8681808f433d37f0d14aef970929b9bc54a7a0925690f000000000000000000165adbfd5d4080d4117adba0bfa9b89670f703fe603469ba65f68acf4dec1d3fe755685b7b4f2f17546a32a3,03c72b0841d6da157a5c914441d6da1579f665dc2f4254432e544f502ffabe6d6d02daa32a287473ce90ee93effa539827c00b2b98b3bd3659d29a4993e1ee1a2d8000000000000000df004edf7f4e000000000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed36102c47490b826bca378234f5cd8dbf6f1a0902bbf02d2eda79a66936acae45,,stale,VALID,172f4f7b,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,21,stale_only_publication,repo-data,2008722,,,537859,0000000000000000000c734e8e9ac497113aa2419f6bfbf0a5046d8187e137eb,00000000000000000024622c5290c6374587f74f78069406af6d001c1b2fabff,1534891167,172c0da7,2352225943,00000020ffab2f1b1c006daf069406784ff7874537c690522c622400000000000000000007b08f4225bb956f35120096ae7b08716c18dc54217b222489d0b181d8838f399f947c5ba70d2c17971e348c,0303350841d6df25277124b441d6df252718f6c52f4254432e544f502ffabe6d6df230e894adf2e83727eb27666cd7afb7683558069bdb7e57279c83b97cef176a8000000000000000d700f134ae0dabaa00000000,76a914ba507bae8f1643d2556000ca26b9301b9069dc6b88ac;6a24aa21a9ed49b867e1f1ffc66bbcdc0e66fd3d30767f8ddb50d6a1c98fa05f52296b526c9f,,stale,VALID,172c0da7,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,22,stale_only_publication,repo-data,2030464,,,540230,00000000000000000007a67525e5243b8606ca058bbc767604011fa147f89c32,0000000000000000001e84cc5520bf6dcb06ed63703fa7c407608abb9bd7cf7c,1536258651,1729d72d,1932930412,000000207ccfd79bbb8a6007c4a73f7063ed06cb6dbf2055cc841e0000000000000000005824a29c3079f17e31aa46657e7cfcd584be651b61c25b26fe08fcea3da8b9555b72915b2dd729176c2d3673,03463e0841d6e45c93abd3f541d6e45c92a69f3d2f48756f62692ffabe6d6d9ebb6008f388ba54b396546c64136ccb2e0b3da3ed1f2121f9258d983bf37a798000000000000000c500fcb5ef55551500000000,76a91494155788e7233d7bea9aa29feb2ed37bc878c40b88ac;6a24aa21a9ed00d19e56e34eca2fcdfc98d2a94e24c9e6b389106dfe22c7a0fe65928876c496,,stale,VALID,1729d72d,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,23,stale_only_publication,repo-data,2080332,,,545312,0000000000000000000f1faa71a8fe7544556a2d89bbc0ddafd57c2350fa8114,000000000000000000109f4dca5d0fea2c03cd165d1b9356f8f07e6aa8c785f0,1539263620,1725c191,304713515,00000020f085c7a86a7ef0f856931b5d16cd032cea0f5dca4d9f1000000000000000000019bba046e8381b006eb0bf00a37e519563502a39f294b3fa77fea81566839936844cbf5b91c125172b8f2912,03205208042c67c15bfabe6d6dbab4113ee69b0d67762377a36df2ffa32f3bf74ed7c07bb5b166afd5f2f51eb68000000000000000082000a78a08130000062f081801002f,76a9143738752136c7b5deebbded93274d69c90d3b208f88ac,,stale,VALID,1725c191,,,valid_direct_stale
crown,validated_stales,data/validated-stales/crown_validated_stales.csv,24,stale_only_publication,repo-data,2178872,,,555155,0000000000000000002fa73d58dbc421939796bc370af1ece833f2d1ff2fdca3,0000000000000000001d25429cf17e36c59f270cb54abef604d68623536d61e6,1545599646,17371ef4,3789498705,00008020e6616d532386d604f6be4ab50c279fc5367ef19c42251d000000000000000000fb8d209c56f4a22ca12f33b826e4b90b2a9c5ad388712b237762613d7bce1e809efa1f5cf41e37175129dfe1,0393780841d707fea8b7932441d707fea7b552732f48756f62692ffabe6d6da042e070d269c02f5ca69e016c921caa202a8baf82dc6304b58fcd4b68165fd98000000000000000ca003bf9e31f010000000000,76a91494155788e7233d7bea9aa29feb2ed37bc878c40b88ac;6a24aa21a9edab40651549a11170e241c779e198165494a15e523b278bdfdc501047d56a86f1,,stale,VALID,17371ef4,,,valid_direct_stale
