chain,btc_header_hash,child_height,child_block_hash,child_block_time,verification,note
namecoin,00000000000002b552393987df42a7f94a4353d864ce63067a82b1371e222da0,60593,cfb4a98c92fef5511efe5c650ce5875084fb671979fdb0b8ba85f2964f9ccf39,1339744936,auxpow_parent_match,
namecoin,00000000000009bc6ecb39985be1a9633935d5b8d49fb256c113022c7a97cd63,60600,cb7820e5be0bb4e4bcac4759cad729551d0c410087acf918e21112e2a6ff6808,1339749770,auxpow_parent_match,
namecoin,0000000000000854d8bfad42637b3bf72eb6779f2c8c89a794f29952a0c787e5,60601,0d10a4c6e77a8746a5df97f05efc85b12d4947d83e06de4e20ca8dd032e017e8,1339750140,auxpow_parent_match,
namecoin,00000000000007a25bd25ab72cbcf007c1ab9321298c4312179897d50e4efe1d,60615,fc9fe6a2700679e9ba7e909798a254468d9c8371cea42de08c6cb837d6957084,1339756362,auxpow_parent_match,
namecoin,0000000000000844b9da3e6e5b867ca3c080b5b440a756f9da4bac6d97ff8819,60643,f41cad17dd4ded80f9085dbd9707f5547aaf375b17972df5a133779b9f90ba08,1339777746,auxpow_parent_match,
namecoin,0000000000000556136b45aab2e8af650d592a59e497fac30ffb7c4a2c568231,60714,f3e2b82514e29580997cd61f814e5b20a5869b54705300dce95fc92221711f9d,1339820813,auxpow_parent_match,
namecoin,00000000000004c2c453ff45ef2f19366a7bfc89211ae583c19e582c898dd0c6,60715,013f2d30f00414c33163121764b0d101f13f01a1de5ccb5aadf7316433f8cc63,1339823045,auxpow_parent_match,
namecoin,000000000000006b947177f05f87a767f5178c61aae0563d2505f883f42a6d47,60717,da2dc8dd8ac00e1ec8bbaf2d2427c9a4f4817b8aa36e9380d5fc26de2045269d,1339823531,auxpow_parent_match,
namecoin,000000000000025c0813b34a11b6488b403586b3aafe3d121ddff17e1be3de15,60726,b8072dd929d6030ae6495b480f4808cf742cbf8c463ffee5013851556988b19c,1339830186,auxpow_parent_match,
namecoin,00000000000009bd9a63daf56f71da2267b340383783146d794e6dacbfaee195,60992,5bee598c543d06efc8c5b3b5055b6d3fe47b07214e1e1d2d02e30a89a4c9a6f0,1339986240,auxpow_parent_match,
namecoin,000000000000009b9eee223716436ece35021d1c7a2e4eacc0f528632b7539ca,61110,2a4b98943e35a5b7ebc4221f5abfa97d0e472006d1f44a4f6ac90e880881e257,1340054289,auxpow_parent_match,
namecoin,00000000000008dc0a7c261043414151ee10861b841f2095f31de12a802972f5,61114,4b0a35a77b9d7611ac0aac61b3f2becdca96140cdf1ad5e34ca5a63c660723dc,1340055908,auxpow_parent_match,
namecoin,0000000000000840fa27d0f115d28ec6bacbf7ffb9da38144438e5770bf0c524,61180,0e0362ddec1eb8c651da713391eb9ea163ee25709164ef2525a6b84a9d167f5a,1340089301,auxpow_parent_match,
namecoin,000000000000040b54a7d36102384832240cb48e3c46e4528aabb2094a04b54f,61210,434da89a400472a2e967915348deb5e9ecffba1e55b9fdbc0d879635033d6847,1340106033,auxpow_parent_match,
namecoin,00000000000004255c458067a058e3dd3cbc5b67d6ba545db83d0e669f016101,61242,543eb98f3ed4ed1abe0e86fee8d127089ad81dd3b1e5618c65c36c36bd1a89c5,1340133336,auxpow_parent_match,
namecoin,000000000000078ac8f824b655ce3652f18a43512de5dc735a313dbfc7403c58,61303,6c42955e93d06e414f14ec3a15f86a36c138b84979084ee3e7df8d9b2029b693,1340167647,auxpow_parent_match,
namecoin,00000000000003b2ccacc405c8b3ea31ca4562a6d00240aa44fdb9a650a862f0,61718,ec9e8bcf553b7a4229d59b2ea292f2e58ddea0b7735a5dfbfb5eba6a423be768,1340414034,auxpow_parent_match,
namecoin,00000000000002eb34976fa4b0ecdad0492158a76fd3cbd431090a71a8495446,61741,ea4aa6b8f2e32de59d8ccecba0d8dca578d6f580096c67137e453b56bf3b9836,1340425547,auxpow_parent_match,
namecoin,000000000000024287811f3979c34b1bc45df06184d276c8998647f46920bae3,61806,1b41255b913bc89aa037de53c050c69d1088e124f926c145c81ef47f112a3f3c,1340465801,auxpow_parent_match,
namecoin,000000000000055c9d0ec106d8bad843c8977daa59e7db327e389a08d1f51cb5,62008,2dc61ebcdde37db5bbe4ea39794665f1704167c761e056dbcb843a2862181cb4,1340568518,auxpow_parent_match,
namecoin,000000000000012fe2652842e3c6f8d1b6b1ac26ce42c23fd909adad79de5371,62066,9cfe57bf442bb8cea676dd41f8af710c7e149e6a15c569ab984573017fa32c82,1340594571,auxpow_parent_match,
namecoin,0000000000000024ff1f77082b14b782b96ce2390d287b890e05a9087bd34a29,62127,8858df41a082ba58d59f1766818d073c21252e1d3d2c53c7c82612ea1dbabe1f,1340620708,auxpow_parent_match,
namecoin,00000000000004f388be493ab27c15e446adef0e34da8e6d0a9412231228f463,62142,ac5f6398d21f5da26a6c40756017c23ad6e9a51104db735dcbb7d5d8b7f355ea,1340625289,auxpow_parent_match,
namecoin,0000000000000045a740ec861c08d4f9cbbd8c96c9f0f4cde3af002c0a15dba0,62167,bbb6272eed0e1ebe3f26c6eb2d26213947f9561b40255aeecf7bf1099a693375,1340636270,auxpow_parent_match,
namecoin,0000000000000373172d109b3629d78d99df7ef1dd9cb36b8504877761c26016,62378,04723320ee257636f771906f3c4aab245e4fe84dc58411346abc78a1dce361ff,1340742008,auxpow_parent_match,
namecoin,00000000000004e2458fe715cafc3e64f03f02f2ae9d26e8e4f831011819a00e,62427,b409f55be808056fda69e3144a2ba8932531ad6d7bf83fcf750528f21686700c,1340768090,auxpow_parent_match,
namecoin,00000000000005aa80c693dfe9b8efe09489b3dfe0699f1c49f7562b5a0af382,62607,05ce896117596e6b2a1519fcbb8e499f6928997ff76f3cf5afa1b7e0bb315d99,1340858333,auxpow_parent_match,
namecoin,00000000000006a97568bf367e8de9679011a6304b63894ce18916e59a311273,62901,6f33c88901dcf76b382d603bffd7c3b34b95916fc0482da67a31495c6cdec228,1341024038,auxpow_parent_match,
namecoin,00000000000007f67a21dcae1d7b3f8a889c1f77f392c9313c136b42663551cf,63013,ce8522d24e82bd025661b785947095cedd9cac1877b74d44e984a0f10cc78fe1,1341105295,auxpow_parent_match,
namecoin,0000000000000995627a52c5ea0372d926539a615c972a80455eeffce444f6af,63473,48898a7f37b9bea8afe0123638b859e6eb10daee9cc17942e932e697d68b44f5,1341378354,auxpow_parent_match,
namecoin,0000000000000437fcb875e192991cec67aa4d7c53bacfe129ad4293b6354b52,63626,1547abc2168a66ee589fb644b528170894d99445938fb5e6f6f01b16c47dd508,1341465425,auxpow_parent_match,
namecoin,00000000000004cebf2bb7d719ffede9c8c370c8e1219dbb65c867d8a30a5504,63669,8d1092839b5679c5cc53098fec0a85e38eb1ea6f2c578ebe5a84aab23588c082,1341488919,auxpow_parent_match,
namecoin,0000000000000364b01b072b30fea016388261a177abc33069e04a8fd13b78f7,63681,75e0122637fb3c70d25c34d875c3f43ea3fc1635fe9412c901a6fe00d32810e3,1341493735,auxpow_parent_match,
namecoin,00000000000008f4bdc82991a6a6e53cf9ae21008e67c234232a23b0b8ee69cf,63823,04cc6a7ea93fc9fb00537e1fd8fd8312be8512be6569c16e5a2e8411ab640700,1341576921,auxpow_parent_match,
namecoin,0000000000000351313ab889fbf2caadcdb7211e40c02ad5af5c69edff4ea557,63861,c3d0524c6f04022e9b5d92837eba2e7f066a69d02d523c9696c8ad71a92a01b4,1341598794,auxpow_parent_match,
namecoin,0000000000000909b8f0f118909d5da5db7e03fc520e34f2255a0863743d00c3,64000,dbb4735666599ff146013bafd478a9db75eca4dc1aaba5e656fd0983612d7656,1341680765,auxpow_parent_match,
namecoin,000000000000094c815d8bc76385734bab6a16747d29edd4c80a1c65d896c95d,64149,00bfd6fffb5d2c0fc6bd73987f7ab69e6a7f352185e5d1b9ba8fec628385fd87,1341761092,auxpow_parent_match,
namecoin,000000000000072fe234222cc9ad6f06e25695cf963e822757305facf1f0e8c4,64337,4c554fb8ee3024f4805571af886ee7851d0bcab04901e3b7c26f916eb11d2f37,1341863024,auxpow_parent_match,
namecoin,00000000000006fe9a4f523e27a137cf0ffbda26a5dc088291162fbba334c949,64367,2b236251c357db9178a56f8ea5ccf15d521718d83d9e6829df5405c98b6eb36b,1341877690,auxpow_parent_match,
namecoin,0000000000000150cb65322057768d4ec8cf0f9605b40d1bef96f2e2eca34e53,64555,e4a6366437bdd5f11ca22ee53d4efceddf2a96d77dfc1f7d5c19acb8d6d1b981,1341975783,auxpow_parent_match,
namecoin,00000000000007655a479f9c8e7656088f6306a751de0c01467d243d92c07dfa,64784,22304fbce18e2909db915a9e139d31eb304497a55bcee07a9308ab0e547d774a,1342106403,auxpow_parent_match,
namecoin,0000000000000271becf28a72c48cc170842c7d24160a3e2539e35a2170ab119,64999,7f323d37a0fa196a5b69ca43e6adda9b1450a64886817e63e83ed79388026632,1342236143,auxpow_parent_match,
namecoin,0000000000000376ca90cdb12ca3f991dec0038da833f4801a5c29d599212152,65205,222571003d31a89b5226deec1f3863aeb148896979e15fe80b52b2574970661e,1342358461,auxpow_parent_match,
namecoin,000000000000048d2cbce56466b5bf42fa5ec95b42fe06b29a6c80e6dd84fd3e,65415,a6b7ccd399ee90268bb28d48e5cbdace17d00a9a93ef6c04ee338039a172397c,1342491303,auxpow_parent_match,
namecoin,0000000000000821766f122b6b0dc365df284b0cb7184b93ba1d60833727c8eb,65424,5e084a471e5d1db7cf9cce7c54f632ffac51fa1f190f5c320e44f8fd0a684d56,1342493529,auxpow_parent_match,
namecoin,0000000000000270c6b8654caff27060b63edc41eb97436d9f4c1b5ab5132ce5,65512,039a2c4f23e43098a4b617bb00cb3a7e7635714d5e3da7e56a0a8cd55751f9c1,1342541419,auxpow_parent_match,
namecoin,00000000000007b5dad149586fff134725dfa0ccee612a110e1c60911b4d05fa,65529,0da4cc3403e74f6e959937c3c384203e91c2b100b4b5c3f21ba5238be1b67e73,1342547960,auxpow_parent_match,
namecoin,00000000000000ebaf6edf7189636915858347b1c42ecfe18237fd4e2c19b919,65582,e2d3faa99da9e4fbca701a24a0d444bdbb903e8179ac3abb74d2277da622a9dd,1342580286,auxpow_parent_match,
namecoin,000000000000071b4a4f45913579881a47d5e4cd190a99f54c758e52aeaccb75,65826,b16e109ada17ade53674e2cf5be9312946b0eae068043a2938672130e6b234e5,1342714682,auxpow_parent_match,
namecoin,00000000000006da2062b36ec42d3f9108a24b276614ff1d979d51447b1b8ef6,65861,74f3c0340647e881a4122f40c69b58bc7a724601e0f4fa9ab552f90d56b88474,1342738984,auxpow_parent_match,
namecoin,0000000000000684080c3c2f4440122ff3179566ece729713cf07cf2340fc29d,65867,5cb9b44da5d7c49bdde595e8a3a2d77055b92060a2608892beae813705aef211,1342743306,auxpow_parent_match,
namecoin,0000000000000608dc82bf5216f38b0a13c38d09243cb9ff28baf7ebaa139716,65982,f80ebfe03e8259c1833f8ae3e6d6a5de101f6dff68d35dd9cefe269fb79c59e7,1342807699,auxpow_parent_match,
namecoin,00000000000000663f4bfd0aa48295b2ef3971e14f98333c2d68ecf61d6bbda3,66035,3bb11a63c65dd08a106501cc6e21958be8a0d9a90ba625d36e278d74424d5caa,1342844888,auxpow_parent_match,
namecoin,00000000000004e7b80a983007ef14ba5cef033c044f1b49271c10fbb2caa26e,66038,6930eb39db4a7eac6cf0e5643e1edba69ea99865ee06c1067c0ae6e715a933ca,1342849566,auxpow_parent_match,
namecoin,00000000000003ab65065e4767d2f0726838136e33653e2d94f9b43053a0f635,66127,f1d7c2578d70a231fdbc4c940672247a075664f5a4804e1825030794324a201c,1342886033,auxpow_parent_match,
namecoin,0000000000000868531789283ba2f0f7af4a09ef4c6107014a2863e00aece247,66424,1255859deb26e637b1c39d265f33a5faddfcee573dca34db1234aa083666cc9a,1343050159,auxpow_parent_match,
namecoin,00000000000003b348e09caa2306e061771305be2903120477d69fcc5e677047,66773,39cf4b44e22be09cb92803200438b72fb18e96a487d0f96748addbbcaeef1595,1343236408,auxpow_parent_match,
namecoin,00000000000000c43dff5269442b02562168d3f18fca0a36294612d235326a6b,67056,547e9a44412c6dad3f1fc78e7134624f95c30241905db0fdfcb9e9887d7c11c4,1343389380,auxpow_parent_match,
namecoin,0000000000000755aac0e63fed9addd80f8dbec5c1a83b2812c53633bf9dbe9d,67097,894b043629c01e1a390d3dc36e48e0de65e549cafa9008966414cf2c37943da0,1343411235,auxpow_parent_match,
namecoin,00000000000008d0e8d48ad4668d3bce7f5486cd344c0fc945f7590500bd8c2a,67341,320d0e1eb5bafb098e4bfe9f5f8da96834c14bb41b34cf0e1b46cfa401583274,1343548343,auxpow_parent_match,
namecoin,00000000000003414b1a742396f2092c564ab5c062fa85b7a0913f8ce57fa2fd,67353,8fb3995ef74be07cad2e1710c6e770c9e58148d52b07c38e7b83c5fb2637c32b,1343555308,auxpow_parent_match,
namecoin,000000000000045c2dc5b17e7aa1e690839e13a2c89a76a762b58eff58720ec5,67412,9d5d2e8b4894f32c69901eb28553e7fc9db722211166d8c70891a2dc4fbeb4f3,1343582373,auxpow_parent_match,
namecoin,00000000000003daaed8ba7c4a7bb5c87581ae71ba21e8b44526cec41fe97b0f,67658,b5bd24763edd7468e20227a0dcb2329ca895a545cdf602d2e2c035f63ddd6e88,1343711347,auxpow_parent_match,
namecoin,000000000000073335b2c6ccdfeff59658a1714b6c6de3eadf9ee3954aad0562,67883,c748b8da47550d4f476c713e674ca3659d745cb86ad46b067f73daa39bf9667e,1343829610,auxpow_parent_match,
namecoin,00000000000007ed9501ba3d7d553bb0c2d637273e0807262751c9244250669d,68020,2904d20c08a63da280917283cadc469b631b10d0a1246632d596b0d075b9da79,1343894499,auxpow_parent_match,
namecoin,00000000000001d9c7efc561de0398c82684de343b65069041bdabd1166cd94e,68031,67d1834a418c69e5252ef43d8ce676e3e35a433a3e38c4a1609cd7f19c6604c1,1343898315,auxpow_parent_match,
namecoin,0000000000000026b693372374f8d164f72cb47a66111dc94ea5ca4b8e008da4,68244,ebf96b47ddc555575e4afc434d482c0f296b504fe1184666fc40a7be89214a94,1343999630,auxpow_parent_match,
namecoin,000000000000004059f375337bf03c8768e2cc61f50d2f16620b42c8f06e7edb,68370,b0d820d7d8877395108e2139009132f81fb7596c3c65054c2df250168a3978a1,1344061822,auxpow_parent_match,
namecoin,0000000000000105a2a6aa73a16548e7c478feb328412c3c8e568694bd230deb,68660,76e8d038217880feedccd1331791bff978e9c38949c319530ac8df21598f7734,1344213697,auxpow_parent_match,
namecoin,00000000000002ea87b4de6d292a2a4c7e0298d1432545d3d79c9ab9fc02c5bf,68754,a8eda478f096823e2d0730156a81eb869fc779a26a88a09ebfcd2c35fa328c40,1344269799,auxpow_parent_match,
namecoin,00000000000004888e622f2aed1aae25b9628410c70aeb3dfc6cf74b0be0fb28,68811,96b93b6f45121ff79a6027b3680d65fb7dd38301f191f1e77a855b2eca666c4b,1344306077,auxpow_parent_match,
namecoin,00000000000006d9c44b522209bc5f4310256346e7b287aa98e00fd9c2e93d35,69441,a556c51c717c4d96dc89aa1489ee05252e298338f05850249bd055d40cfe8c87,1344645996,auxpow_parent_match,
namecoin,0000000000000264185221cbf2899f1aa22c3a58fe4cbb4dbf7e695bc5850f65,69680,6adf3423e850edda2ef6ee368c8ebd5b877a0c6b49d1b713dc74c0298cfd4e40,1344789539,auxpow_parent_match,
namecoin,00000000000003ecee28887516ee20ac2f9739994b4b0becc0817824fd3a7e01,69710,20bee79c41f9cadf45e5295d9533e44bd4b05776d29862d6dc62def10f304384,1344802950,auxpow_parent_match,
namecoin,00000000000006b5dc4e715dc0de37f87e582d573519f7967b134178fee1d29a,69770,a5722e8ce210ffb0028f0d0fbec63d00bad8c246185675a8c583be75faf93841,1344837606,auxpow_parent_match,
namecoin,00000000000005c51cdb28d91f34a59079abb3ccd65563ddd40e8488121a296f,70076,0634f17cd76b6e0b42440d3f7838b79503865ade54f53190b6e0aef282cc3114,1344987155,auxpow_parent_match,
namecoin,0000000000000422f7000961da2a3adca1d945e0ccac77126f591f31ab18db9f,70088,63e31659d3d69f0a792db1dbb273a77e5296a26de7d52b8f70fddb9000fcf9f8,1344994522,auxpow_parent_match,
namecoin,000000000000046ca703968012200349abc33e1c8368a4473a1e52a90a79185e,70125,9c053a4e67c01030ada5a9f714d3aa30ba75f71a59f152c8036cf2cedd940a71,1345009507,auxpow_parent_match,
namecoin,000000000000049375fbfcb9f3e1696ab4397c7ad07aff89b42e246fe7c918c0,70149,74e3dab7c743f73edc81524aa8d4a0d53f285232950bbcd6e6d0b3f762b969ba,1345022610,auxpow_parent_match,
namecoin,0000000000000127ed5fdda98117c6eb63105ad33054cc6dcbadf1cdca08b9af,70217,7ca6bbb29a9ab83e1061ee9474fcb6f662e548d0e2a445fb8a1f92c643875add,1345050504,auxpow_parent_match,
namecoin,000000000000048852d6e6a04f69df498726c4d5d54f07df1ecf42ee55d02fa3,70227,011ca22a0cee875eb8ea2dee86baf139ad9ef070ebc01613513c4f32cc64f154,1345056806,auxpow_parent_match,
namecoin,000000000000046026ab02758e14098ec5a4402192e78a5a769f1570af13189d,70275,2666c9e64e5648df40582c8a02fbd6c22bc6c448a2d0f277fdd6fab20d8c1e41,1345082526,auxpow_parent_match,
namecoin,00000000000003d4327559a60558be5b7fba29ee8926af2798560f1f48ac19cc,70315,89977b8c076bf63d5756fb9813670a99b53b20220e76a01668d4caf1d32efb28,1345107766,auxpow_parent_match,
namecoin,0000000000000555059de2d773e33e6e08d820b18acc5f00f0499178e8dccc24,70325,64c9ffca2425d0c73e47e54b9d93c0ab03fb76e4661253650edee36c10ab4fa3,1345111423,auxpow_parent_match,
namecoin,0000000000000261ad67509dab9966b14ad00d5d5d1d263be12a24d99a336c09,70398,01f1f38199d575c8ea63be261d8c228d4af5a11eff014b0a11228dae56e2e5a7,1345146031,auxpow_parent_match,
namecoin,000000000000074b1aa3d543ad16c1a3bf179d569acb1b06cf33871ad5231fc2,70399,4bc032027ff47782378ce3a8e53859fec72f500f954509e5fe89608a4feb1747,1345146847,auxpow_parent_match,
namecoin,000000000000001af52ae1eaa7217ddbf4f1728154a0e7b05f6e4d5b40c668d4,70512,c2a72c316a0eea92adad765a8ed90ccadb2806dd3806b0039a8f92ae6db60701,1345204247,auxpow_parent_match,
namecoin,00000000000002fdf4c90894cc2a3ccb24c0a113dcd1fea23777d8da28f53e91,70563,bcacedd29393b184f7cee24fb421335ef5e0002071a7d85c6b3ffcc856fc45fb,1345231927,auxpow_parent_match,
namecoin,00000000000005028867b9ab272f5014a04db51c091ef7f4230a72687f74e805,70579,d9aaf69c4ef783b62323de7041004638d5d9a199b787c588f4e71a3e30037d9f,1345244539,auxpow_parent_match,
namecoin,0000000000000145e4053924aeb86a168ec407edb43f3fdf75da607599019a90,70606,a1cc7fb1896b332553a1b7d0d7139b51b8cb14ac051180bb5be4904961f07289,1345258138,auxpow_parent_match,
namecoin,00000000000001e0a449c61f38fc456e9bfb7b607a883c314e6f7b9331c2cdea,70644,1634d0f4188fe46d753da3aae505f14ffa946747ccc5df9c2d29b16c3e8207ad,1345285871,auxpow_parent_match,
namecoin,000000000000027449767e5cb6c61321f9873fa0eb535a25da0a4c63c67125be,70673,213f47b95b5b19bc45a3331ce1fe70566796d43923a90973851d685be349923c,1345309498,auxpow_parent_match,
namecoin,00000000000001d55cc58524966d923892009353241a08bc03235bd289418c1a,70864,e41380a8193a065b3d771d21ca692e411528a8762a8bd6be6ebb03cb050a819f,1345423671,auxpow_parent_match,
namecoin,00000000000000b2e5f350fe558a86a8e34797bfd43a116bbc64adb66d9e87a1,71042,3d8c7002cd10d1957eb3e366543a12c404fae3862d10fdf88c7082390e09ea9d,1345521931,auxpow_parent_match,
namecoin,00000000000005eee26d5313ac960172e9c305028871b4f7a7a4ce995eef8034,71113,47711636c3a909dd47d643ce668b903f13c74f5ef9a2607463094013e040cf82,1345561326,auxpow_parent_match,
namecoin,00000000000002eedae7b57b3c7329a7f9a441abcb7c7f146ac46251a1b16dee,71433,b61730f71aabdf35d2688896d8ddabe7d47b3eead2b6c04b3fdd5bc398956277,1345752266,auxpow_parent_match,
namecoin,00000000000001100dc20a1bbc60cf8a96fed867b1c4a54329c5842503a303a5,71517,2f105cf33f5c2046ff69498a913b3fa26982f178d09f3ce8e03363ca53b76797,1345806270,auxpow_parent_match,
namecoin,000000000000040c5f3eff9da97188abb2f5f691b442d6352ffdf9d1db399618,71522,cb258bc5659e60d64f55bf4f253907802c716a990a13db7fb37a1593d48721dd,1345808897,auxpow_parent_match,
namecoin,000000000000044e0fa40b26bdc65563fd5ee536a310f7b91286077fc3514fdd,71525,594e5178bed360811d5cbdf562a064a25c895310e875a945a816ac18f487c9d3,1345811902,auxpow_parent_match,
namecoin,00000000000004a5e9a164ff96c1537b8284ecbfe86c386b202f4deb46a7ec44,71576,94dd366d50412c610783bb976586b1f01ce49f0edf87b2044d8529ffcfa9c754,1345844620,auxpow_parent_match,
namecoin,00000000000003313ba40d3ae0ae3874d32031ffa5dbe823889246c553281c02,71594,243afb58dad79cf5e44ec722aa40889f1aa39a6fc0f06337f7c1150293294a6f,1345858504,auxpow_parent_match,
namecoin,00000000000001cb113967602a2a2cd1ff4272ca767a886bb972c413886b67e6,71657,a1d370edc27cb0c99fa5570945cbe938c6c246202b17e02b38f615e11d3ae565,1345903325,auxpow_parent_match,
namecoin,000000000000039db13e01ef0f58aa7b67177780a46fc657a515d9aecce13011,71768,fc74fb4e2a88bbbf21cfc55fa90a94410c9afb1f068f7964f760b92d9c80591d,1345961363,auxpow_parent_match,
namecoin,000000000000027f57b86241c1d76e6c3f01c30ca3dc7c59e911cd13d48b1cd6,71800,829ef84206127375aeb0c25df1fa56f96375da8b2baf1471f5dc3881cc0b852d,1345983061,auxpow_parent_match,
namecoin,0000000000000522f2f8343426b9d91d14b604d99ddfada5a1e5424246cce4db,72084,18bf55af90e58298347f4e534b2a6ef1d79db6cad233582b012edece549dd4ac,1346134048,auxpow_parent_match,
namecoin,00000000000003d9a0d0a91dd7b0ead2655826dc630d9cc03b38b3dd48bfb622,72204,b120f86d83519fddf1286180babbd35261c9fd9d86677869c3b6877584d7ef0a,1346202617,auxpow_parent_match,
namecoin,000000000000031d080e0e20ca136ebbd3c47254636a9394346fe44e939e3115,72531,9bc1339764beb956830262fe592583cc47878119629133241ac80d77f60c30e4,1346373672,auxpow_parent_match,
namecoin,000000000000062cb12a6d01e55fb093dd484b2372160ee7d82205a0aade5d23,72557,cd3808c0d950c2d2bf5219286ba4e107c59d6401f8ad8c4c430e2b9261536851,1346386431,auxpow_parent_match,
namecoin,0000000000000435ae17346d4b179ae21943e85c0bf5052547e41f96bb471b39,72578,84fd8a5706dd1a3ea8f20fc69da4c1161812fae02c14a977fbb7d3e52d24fcb2,1346398763,auxpow_parent_match,
namecoin,00000000000005b71d5366f00abc42fbf555d1be267a61ecf99951403ba53d10,72750,79785351911bb8cf3bbcbe95cc8fd92c27d336a981ca1941d748002fc9665977,1346498585,auxpow_parent_match,
namecoin,000000000000038be931c32eeab96a8d6e3064fe843b3da115a7709b88b38f54,72804,3184340fb589c2faa86a487d2a8f864ef1611604a9fcd63ddb872054281e4e8e,1346525058,auxpow_parent_match,
namecoin,00000000000001bb712adbf9ef64262e5d04a64cb21cd12678b5d7ed2b875248,72858,5440a535128b3fce7aa49b7c03fdf68b21a001f499c909bbcbef4b50a848f51b,1346556788,auxpow_parent_match,
namecoin,00000000000002fb58003e262bad99c702017f9cf737bc000269da6a931d560f,72973,7ec43c50b08eab3cc1a08466bb5f7c0826a5dec85f0124d5f91c8e29d7da7d1d,1346615524,auxpow_parent_match,
namecoin,00000000000003589304493de3bb3e36abe66342b3c8997eb6fcf25710079ab3,73083,01c4f46f858ce6a03b749e836648f082a86d5480039719e51fa7fbcbbee5f7db,1346671287,auxpow_parent_match,
namecoin,0000000000000302497efa8b3b6f7d8e2bd54931ef43cf26f594f3bbc64caf82,73293,531068fb8a5ae98ca53798fea92aadb85f9d046eb111d709828964acb24604f0,1346797998,auxpow_parent_match,
namecoin,00000000000000fca612a30e21ea4dac7bae080be8951489d561897e4100f466,73398,a55d9cd2f311af99262bcecb6e3c1876696ce1caa34fae6f9bc77cdb1caaca86,1346848347,auxpow_parent_match,
namecoin,00000000000003ee2806650f26e90b1f66aa83e84e3eead30838e1287ada828b,73429,8d07a199d7c36fccf23e4da367f3edbd463e2d844521eef4f4408af2f70b5107,1346867430,auxpow_parent_match,
namecoin,0000000000000472b8e7a91b65a08bcef2b22c308a7a4e4fc69470ae50f53ab2,73492,04f64dea70a93a95f179c930094f93c1cbd1fbdc594c86c61d4009dd15d1eb1a,1346897890,auxpow_parent_match,
namecoin,00000000000001b15828aa35d0b9feb2a8fdaa9becc591b87958033a1313d03c,73710,8384753b755bafa9d365764af262bdb0e88e871491b0dcc3229c1115dc79fdfd,1347008587,auxpow_parent_match,
namecoin,000000000000011e6d02f6063d4a797ce42fe1f97ecf3dd640b8145f12c2304d,73934,15b6ef3b4277075a0fabb6f6b9eae8cb6e75b5016b850b9818f100dc629ea1bf,1347130496,auxpow_parent_match,
namecoin,000000000000015bd72818e86faa72e75acc3d2e42a93af680acb4bddb2aeeec,73939,c7b92876801767f28c5aeeec87c925a305eb9f2c14e74c27fd489118db4347d5,1347133509,auxpow_parent_match,
namecoin,00000000000003c18d31b38be3bc04633dd4d327eadd04583dc8da8e80b6f6c9,74114,32764836991459f58e2a6bceb3166edb2499ec628c2a99bd404d733b15514a53,1347234545,auxpow_parent_match,
namecoin,0000000000000565c285782f804fab8d5d768c2b329dcf102e5969c7cc32966f,74398,d3c33deed09adbae539358fc04936561142035c403a82c03c45abbd6fcc8be99,1347395173,auxpow_parent_match,
namecoin,00000000000000963ccf1b79a3bb6f1b23247f6865aa2526a89adbd60c2dfa3c,74415,98930ff586716531df13e60b54b30dbad3897dbcb829c90b2562dc3a3ac54c32,1347402846,auxpow_parent_match,
namecoin,00000000000000c9993d9f5bd4e5623162002a0224330c88e4fde07aa7e1fbf4,74420,66b071e09fc130019d19e2c37e0148ab4933fcae2c06a793e284b645a3e7ea5b,1347407788,auxpow_parent_match,
namecoin,00000000000000a17daafc8c0cd82866a6d2f6240ad81669d96ba01e79f27670,74663,c31456e7abe46e4ef574b764e8d0815c3ad97adfcbdc20bdc6993c879259de57,1347546663,auxpow_parent_match,
namecoin,000000000000025a25dbc063bbf2345037d5042c67df64d97baf0a1d0629bbf7,74842,50e82387a3a545aa8a6e07ae2f083884a18d9f5701d9cdfffb634f3923ab407d,1347642598,auxpow_parent_match,
namecoin,00000000000003ef2714ce6b665433062f71459727afd1691d04dbd453f15cb9,74851,fe4e7a4d9e188aeb06a8d7a2192a390e0ac28e7a32dde464978a01f23baeb170,1347647600,auxpow_parent_match,
namecoin,00000000000001940876d93b2c8c636ff9eca069dffff98d7440a05577f6b366,75158,2a1e6985bbbb1aed137fed002992cb4571c3507d1effc8151928496f8e2be3cf,1347843806,auxpow_parent_match,
namecoin,000000000000053a5baaf81703569bd7357208e36e3b3427c0a9d90faf0bf6c7,75389,cb5ea0debaa2a6e654dbded12b02121b2b632b985eb87d313d3228bbbfbbc7b0,1347973874,auxpow_parent_match,
namecoin,00000000000004c11ed8a0d127d49bd0f1b2c631f33537fb1e1cfe921e587f33,75487,3438060ed5286cbcdcf3e053fae24f0f8fb1115d72de1e465e87552581325a21,1348031910,auxpow_parent_match,
namecoin,00000000000004c2b59b259ea04516929c6176fa565beebe3ad7d6f6bb09f94e,75515,d38c21ad81e5c1ff6dfecb9d160179e1db612d07394ddd1aa1e4562609344709,1348046843,auxpow_parent_match,
namecoin,00000000000000521504ea00eeeb139cf46c2479bf143245a13b3c62dfba3582,75521,d38e8a1094a1839d6b94b08ad199b38e974dadc6859b0db61551a7e748947ae2,1348049895,auxpow_parent_match,
